,song_id,song_artist,song_lyrics
0,2955642,-,[]
1,94455245,EXID,"[야 너도 알지 I'm a little cheeky uhh yeah
But I can be uh sweet like a tootsie roll ya
근데 너네가 기대하는 건 그런 게 아니잖아
So imma be uh hot like

Woo hot like 앗 뜨거 난 눈에 불 켜 다 불 질러
I'm gonna burn this place 911 준비해 다
I got too much sauce yeah tell me 
who the boss yeah
보여줄 테니까 look 아직 많이 남았거든 ya

Woo 난 춤을 추고 너와 눈을 맞추고
너를 덥게 만들어 oh yeah
입술 붉게 물들고 정신이 아득해져
날 따라와 날 믿어 oh oh oh

I can make you go up and I'll make you smile
날 바라볼래 I'll never let you down
절대 겁내지 마 걱정도 하지마 
You know that 알지 내가 좀

불이나 불이나 hey 불이나 불이나 hey
Like Tabasco I'm too bad 다 알걸

불이나 불이나 다 타 타 타 타 타
Fire fire oh let me make it hotter
불이나 불이나 다 타 타 타 타 타
Fire fire

Yeah I'm on fire ay 미치고 싶은 사람
다 같이 모여 더 미치자고 errday
누가 뭐래도 내 길을 걸어가
날 멈추려 하지마 이게 나니까

Woo 난 춤을 추고 너와 눈을 맞추고
너를 덥게 만들어 oh yeah
입술 붉게 물들고 정신이 아득해져
날 따라와 날 믿어 oh oh oh

I can make you go up and I'll make you smile
날 바라볼래 I'll never let you down
절대 겁내지 마 걱정도 하지마
You know that 알지 내가 좀

Ya 우릴 맛보면 확 불나 아 매워 찾지 콜라

불이나 불이나 hey 불이나 불이나 hey
Like Tabasco I'm too bad 다 알걸

Me gusta lo picante (na na na na na na)
I got my hot sauce in my bag 
(na na na na na na)
넌 그냥 지켜보기만 해 (na na na na na na)
I got that I got that like (na na na na na na)

불이나 불이나 다 타 타 타 타 타
Fire fire oh let me make it hotter
불이나 불이나 다 타 타 타 타 타
Fire fire]"
2,4734549,EXID,"[불 꺼진 방 안에서 
전화기만 또 쳐다봐
내가 알던 너 나를 안던 너 
미안했다 말하며 
웃으며 돌아올 거야
내가 알던 너 나를 안던 너 oh

또 눈물이 차올라
넌 괜찮은 거니 나만 이런 거니
어떻게

네가 그럴 리가 없잖아 
이게 끝일 리가 없잖아
내가 알던 너 나를 안던 너
이건 네가 아닌 것 같아 
너무 다른 사람 같잖아
내가 알던 너 나를 안던 너 너

맘이 갑 갑 갑 해 
이건 정말 아니야 아니야 아니야 
정말 아니야 아니야 아니야
밤이 막 막 막 해 
이건 네가 아니야 아니야 아니야 
정말 아니야 아니야 아니야 

하루에도 몇 번씩 네 소식을 난 훔쳐봐
내가 알던 너 나를 안던 너 
나만 바라보던 널 이젠 찾을 수가 없잖아  
내가 알던 너 나를 안던 너  oh

또 그날이 떠올라
넌 다 잊은 거니 나만 아픈 거니
어떡해

네가 그럴 리가 없잖아 
이게 끝일 리가 없잖아
내가 알던 너 나를 안던 너
이건 네가 아닌 것 같아 
너무 다른 사람 같잖아
내가 알던 너 나를 안던 너 너

지워지지 않아 맘처럼 되질 않아
이제 나만 그래 주면 되는데
아직도 낯설어 네가 남아있어
여기 내 맘속에 멈춰있어

네가 그럴 리가 없잖아 
이게 끝일 리가 없잖아
내가 알던 너 나를 안던 너
이건 네가 아닌 것 같아
 너무 다른 사람 같잖아
내가 알던 너 나를 안던 너 너

맘이 갑 갑 갑 해 
이건 정말 아니야 아니야 아니야
정말 아니야 아니야 아니야
밤이 막 막 막 해 
이건 네가 아니야 아니야 아니야
정말 아니야 아니야 아니야]"
3,4734546,EXID,"[THEY SAY STOP IT
그 남잔 아니라고
네가 아까워 
제발 정신 좀 차리라고

I SAY BUT I LIKE HIM
그 정돈 아니라고
조금만 더 만나고 나서 끝낼 거라고

내 주변 친한 언니들부터 
친동생까지도 날 말려
나도 다 알아 아닌 거 알면서 그래 
체험하는 거지 내 담력
오지도 않는 문자에 우울해
괜히 마시지도 못하는 술에
취해서 전화기만 들었다 놨다
내 맘속엔 서러움만 흐르네

아닌 거란걸 알면서 
왜 자꾸 이러는지
알면서 왜 또 이러는 건지
아닐 거란 거 알면서 
네게 미련 두는 나
얼마나 바보 같은 지 
나만 이런 건지 OH

I KNOW I KNOW I KNOW 
I KNOW I KNOW I KNOW
I KNOW I KNOW I KNOW 
I KNOW I KNOW

걘 불처럼 화내고 
난 마른 장작처럼 타들어가
얼굴 서로 맞대고 
막 끝낼 것처럼 내 속 다 긁어놔
항상 중요한 본인 기분과 입장 
죽기보다 싫은 침묵 속 긴장
Anyway i loved him
just the way he was

DON'T SAY YOU DON'T KNOW WHY
자주 연락이 안돼도 계속 기다렸어
DON'T SAY YOU DON'T KNOW WHY
뭐든 멋대로 할 때도 매번 참아줬어
NOW YOU TELL ME WHY
이젠 내게 말해 도대체 뭐였는데
다들 그만두라는데 아직까지도 난 

아닌 거란걸 알면서 
왜 자꾸 이러는지
알면서 왜 또 이러는 건지
아닐 거란 거 알면서 
네게 미련 두는 나
얼마나 바보 같은 지 
나만 이런 건지 OH

THEY SAY STOP IT
이젠 그만두라고
너를 정말 아껴서 
네게 하는 말이라고

I SAY YEAH I KNOW IT
나도 알고 있다고
나도 이런 내가 너무 미워죽겠다고

아닌 거란걸 알면서 
왜 자꾸 이러는지
알면서 왜 또 이러는 건지
아닐 거란 거 알면서 
네게 미련 두는 나
얼마나 바보 같은 지 
나만 이런 건지 OH

I KNOW I KNOW I KNOW 
I KNOW I KNOW I KNOW
I KNOW I KNOW I KNOW 
I KNOW I KNOW]"
4,4888898,EXID,"[밤에 밤에 너는 낮보다는 밤에
밤에 밤에 환한 낮보다는 밤에
밤에 이 밤에 어두운 방에
낮보다는 밤에 와

우리 이렇게 바쁜 일상 속 둘이 Uh
만날 시간은 없고 밖은 사람들이 너무나도 많아
따가운 햇빛 
좋다기보단 그냥 눈부신 느낌 Uh

그런 느낌 느끼는 거 싫어 
밤에 너 하나로만 눈부시고 싶어
넌 내 살이 하얘 좋다면서 
대낮은 위험해 숨을 그늘이 없어

밤에 밤에 너랑 낮보다는 밤에
밤에 밤에 나는 낮보다는 밤에

밤에 밤에 우리 둘이서 이렇게
Oh Get It On Get It On Get It On Babe
낮보다는 밤에 와

내일 또 와 아주 캄캄한 밤일수록 좋아
왜냐면 너가 없는 새 
밥 먹다가 체할 수도 있잖아
잘 자 잘 자 하며 토닥토닥 해주는 남자
난 그런 남자가 좋더라 

그냥 낮에 만나 데이트하고
그런 것도 좋지만은 너하곤
매일 함께 누워 밤을 새고 싶어
우리 둘의 맘처럼 채워진 보름달 보며

내 머리 어깨 무릎 발까지 너의 온기
맘까지 따듯해져 이리와 My Baby Baby

Butterflies in my mind 

밤에 밤에 너랑 낮보다는 밤에
밤에 밤에 나는 낮보다는 밤에
밤에 밤에 우리 둘이서 이렇게 
Oh Get It On Get It On Get It On Babe

낮보다는 밤에 와

oh 낮보다는 밤에 네가 있었으면 해
은은한 조명 속에 내가 예뻐 보이게

이리와 My Baby Baby No 

방해하는 사람 아무도 없게

낮보다는 밤에 와

밤에 밤에 너랑 낮보다는 밤에 
밤에 밤에 나는 낮보다는 밤에 

밤에 밤에 우리 둘이서 이렇게 Uh

Oh Get It On Get It On Get It On Babe
낮보다는 밤에 와

밤에 밤에 너는 낮보다는 밤에
밤에 밤에 환한 낮보다는 밤에
밤에 이 밤에 어두운 방에
낮보다는 밤에 와]"
5,4734555,EXID,"[PINK HOT PINK HOT
PINK HOT PINK HOT
HOT HOT HOT HOT PINK
PINK HOT PINK HOT
나나나나나나나

여기 있는 모두가 똑같은 색이야 
네가 볼 때
사실 그렇게 보고 싶은 거지
내가 볼 땐
나는 어떤 색 같니
네가 봐도 조금 다르지 않니 난
더 가까이 와서 맘을 좀 열어봐 Oh

너 빼고 다 아는 내 깔롱
네가 어디에서도
경험 못할 내 Color
Push Push Work It Out
Don't Stop Hey Work It Out
불 보듯 뻔한 네 말로
이런 건 어디도 없지
빨주노초파남보
Push Push Work It Out
Never Stop It Girl Work It Out

시간이 갈수록 불안해져 가
그냥 이대로 날 지나칠까 봐
아직 네가 보지 못한 게 많은데 
그걸 왜 자꾸 너만 몰라
Everybody Knows

PINK HOT PINK HOT
넌 듣도 보도 못한
PINK HOT PINK HOT
내가 바로 그 유명한
HO HO HO HOT PINK 
네 눈 돌아 돌아 돌아 돌아갈 걸
PINK HOT PINK HOT
나나나나나나나

비가 떨어지고 네 안에 번지듯 
아무도 몰래 물들여 줄래
두 눈을 감고서 그냥 느껴도 돼
곁에 있을게 널 위해서

그냥 한 번 속는 셈 치고
날 들여다 봐
다시 눈 비비고 Yeah
Push Push Work It Out
Don't Stop Hey Work It Out
이런 건 처음이지
환영해 어서 와 Hot 
Pink Hot Hottie
Hottie Hot So Hot
Push Push Work It Out
Never Stop It Girl Work It Out

이 밤이 갈수록 지쳐가는 나
그냥 이제 널 놔 버릴까 봐
아직도 가슴에 뭔가 남았는데
그걸 왜 자꾸 너만 몰라
Everybody Knows

PINK HOT PINK HOT
넌 듣도 보도 못한
PINK HOT PINK HOT
내가 바로 그 유명한
HO HO HO HOT PINK 
네 눈 돌아 돌아 돌아 돌아갈 걸
PINK HOT PINK HOT
나나나나나나나

낯뜨겁게 네 눈이 부시게
오에오에오 오에오에오
조심스럽게 조금 더 민감하게
오에오에오 나나나나나나나	]"
6,3647763,EXID,[]
7,2776544,B1A4,"[oh 제발 한번 만나줘요 울랄랄라
뛰는 가슴 난 어쩌나
다른 남자와 난 달 랄랄랄라 정말 달라

너무 좋아 너무 좋아 어떡해
몰라 몰라 몰라 몰라 어떡해
이제 그만 날 사랑 할래

할 말이 없어 졌어 난 널 첨 본 순간
딱 벌어진 입술 OK 첫눈에 난 아이 야야야
내 style 이야 정말 넌 내 style 이야 
어쩜 그렇게 내 맘에 쏙 드니

어떤 남잘 좋아할까 남자친군 있을까 
수줍은척 말을걸까 섹시 하게 볼까
고민끝에 큰 맘 먹고 널 본 그순간 
다른 남자와 넌 웃고있어

나는 나는 어떡해 
정말로 나는 나는 어떡해
첫 눈에 반한 이런기분 첨인데 
난 no no no no

oh 제발 한번 만나줘요 울랄랄라
뛰는 가슴 난 어쩌나
다른 남자와 난 달 랄랄랄라 정말 달라

너무 좋아 너무 좋아 어떡해
몰라 몰라 몰라 몰라 어떡해
이제 그만 나를 사랑 할래

예어오 나 왜 이래 누군갈 좋아하나봐 
이런 기분 첨인데 나 이상한가봐
니가 지금 그대로 딱 있어 줬음 좋겠어 
니 눈이 나만 바라봤음 좋겠어
하루하루 니 생각 하기 힘들어 
니가 딴 사람 볼 때 마다 정말 죽겠어
그냥 편하게 지내 아니 가까워 지고싶어 
내게 좀더 특별한 사람이 되고싶어 baby

나는 나는 어떡해 
정말로 나는 나는 어떡해
첫 눈에 반한 이런기분 첨인데 
난 no no no no

oh 제발 한번 만나줘요 울랄랄라
뛰는 가슴 난 어쩌나
다른 남자와 난 달 랄랄랄라 정말 달라

너무 좋아 너무 좋아 어떡해
몰라 몰라 몰라 몰라 어떡해
이제 그만 나를 사랑 할래

나를 꼭 한 번 만나줄래
너에게 이런 내 맘을 보여주고 싶어

너무 좋아 너무 좋아 어떡해
몰라 몰라 몰라 몰라 어떡해
이제 그만 날 사랑할래

Ma Baby~ 한 번 더 안아줘요 호~ 

]"
8,5031626,EXID,"[Yes I know 네가 원하는 게 뭔지 알아도
어쩔 수 없다고
나도 싫어 널 보채도 아직도 멀었어
Cause today is
지루한 평일 우리
And you say 보고파 보고파
그래 우리 참고 주말에 봐 담에 봐
예전엔 그저 화만 내기도 바빴지만
I don't wanna be like that
No I don't wanna be like that girl
Um monday 월화수목
어떻게 기다려 till sunday
너 뭔데 시간 지날수록 어째서
더 더 좋아지는건데
넌 일요일 아침 같아
내 몸 감싸는 게 꼭 해 같아
너랑 있는 시간만 왜 이리 빠른지 몰라
난 이제 어째 나도 이런 날 보고 놀라
몇 밤을 자고 일어나도 아직 수요일인데
오늘 자고 내일이 오고 또 내일이
지나도 오지 않을 것만 같던
월화 수목 지나고 나 기다려왔던
주말 모든 게 행복해지는
Weeknd you're like weeknd
Oh weeknd 넌 꼭 주말 같아
Oh I'm crazy about u 난 내일이
가길 기도해 매일 널 그리워해
널 만나고 또 monday to friday
이런 평일엔 네가 필요해
그래 넌 like weeknd
I feel it coming free ticket
날 천국에 데려가네
이 참에 나 일도 다 때려칠래
그래 미쳤나봐 내가
너한테 나 전부 all in해도 될까
네 뒷모습만 봐도 호흡이 가뻐
이러다 정말 나 I need a doctor
몇 밤이 지나고 지나도 아직 수요일인데
오늘 가고 내일이 오고 또 내일이
지나도 오지 않을 것만 같던
월화 수목 지나고 나 기다려왔던
주말 모든 게 행복해지는
Weeknd you're like weeknd
Oh weeknd 넌 꼭 주말 같아
Yes I know 네가 원하는 게 뭔지 알아도
어쩔 수 없다고
나도 싫어 널 보채도 아직도 멀었어
Cause today is
월화 수목 지나고 나 기다려왔던
주말 모든 게 행복해지는
Weeknd you're like weeknd
Oh weeknd 넌 꼭 주말 같아]"
9,2955641,서인영,"[매일 채울수록 비어가는 가슴 안고 
혼자 헤매이다 이렇게 또 우두커니
오늘따라 네 곁이 그리워 마음 한 쪽이 시려온다

다시 어제처럼 하루가 또 지나가고
너의 멈추어진 기억들만 덩그러니 
차오르는 내 눈물 사이로 추억이 너를 데려와

불러본다 다가설 수 없는 널
외쳐본다 닿지 않는 그 말 듣지 못해도
오 아무리 내 맘 외롭게 울려도 
날 숨쉬게 하는 너는 사랑이다

너의 어깨 위에 마음 하나 기대기가
차마 하지 못한 그 말 하나 건네기가 
이렇게도왜 힘겨운 건지 견딜 수 없이 아파 와

불러본다 다가설 수 없는 널
외쳐본다 닿지 않는 그 말 듣지 못해도
오 아무리 내 맘 외롭게 울려도 
날 숨쉬게 하는 너는 사랑이다

세상 무엇으로도 결국 메워내지 못한 
시린 마음 한 쪽 텅 빈 그 자리 
모두 채워줄 단 한 가지

믿어본다 다시 한 번 사랑을
기다린다 끝내 닿지 못해 엇갈린대도
오 아무리 내 맘 외롭게 울려도 
날 숨쉬게 하는 너는 사랑이다
날 꿈꾸게 하는 너는 사랑이다
]"
