,artist_id,artist_name,album_id,album_title,song_id,song_title,release_date
0,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015405,MAGO,2020.11.09
1,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015406,Love Spell,2020.11.09
2,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015407,Three Of Cups,2020.11.09
3,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015408,GRWM,2020.11.09
4,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015409,Secret Diary,2020.11.09
5,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015410,Better Me,2020.11.09
6,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015411,Night Drive,2020.11.09
7,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015412,Apple,2020.11.09
8,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015413,교차로 (Crossroads),2020.11.09
9,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015414,Labyrinth,2020.11.09
10,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015415,앞면의 뒷면의 뒷면,2020.11.09
11,80216536,여자친구(GFRIEND),20337351,回:Song of the Sirens,31967971,Apple,2020.07.13
12,80216536,여자친구(GFRIEND),20337351,回:Song of the Sirens,31967972,눈의 시간,2020.07.13
13,80216536,여자친구(GFRIEND),20337351,回:Song of the Sirens,31967973,거울의 방,2020.07.13
14,80216536,여자친구(GFRIEND),20337351,回:Song of the Sirens,31967974,Tarot Cards,2020.07.13
15,80216536,여자친구(GFRIEND),20337351,回:Song of the Sirens,31967975,Crème Brûlée,2020.07.13
16,80216536,여자친구(GFRIEND),20337351,回:Song of the Sirens,31967976,북쪽 계단,2020.07.13
17,80216536,Various Artists,20306398,투유프로젝트 - 슈가맨3 EPISODE.10,31833575,Don't Cry,2020.02.15
18,80216536,Various Artists,20306398,투유프로젝트 - 슈가맨3 EPISODE.10,31833576,칵테일 사랑,2020.02.15
19,80216536,Various Artists,20306398,투유프로젝트 - 슈가맨3 EPISODE.10,31833577,Don't Cry (Inst.),2020.02.15
20,80216536,Various Artists,20306398,투유프로젝트 - 슈가맨3 EPISODE.10,31833578,칵테일 사랑 (Inst.),2020.02.15
21,80216536,여자친구(GFRIEND),20303750,回:LABYRINTH,31821646,Labyrinth,2020.02.03
22,80216536,여자친구(GFRIEND),20303750,回:LABYRINTH,31821647,교차로 (Crossroads),2020.02.03
23,80216536,여자친구(GFRIEND),20303750,回:LABYRINTH,31821648,Here We Are,2020.02.03
24,80216536,여자친구(GFRIEND),20303750,回:LABYRINTH,31821649,지금 만나러 갑니다 (Eclipse),2020.02.03
25,80216536,여자친구(GFRIEND),20303750,回:LABYRINTH,31821650,Dreamcatcher,2020.02.03
26,80216536,여자친구(GFRIEND),20303750,回:LABYRINTH,31821651,From Me,2020.02.03
27,80216536,여자친구(GFRIEND),20263150,여자친구 The 7th Mini Album 'FEVER SEASON',31637330,열대야 (Fever),2019.07.01
28,80216536,여자친구(GFRIEND),20263150,여자친구 The 7th Mini Album 'FEVER SEASON',31637331,Mr. Blue,2019.07.01
29,80216536,여자친구(GFRIEND),20263150,여자친구 The 7th Mini Album 'FEVER SEASON',31637332,좋은 말 할 때 (Smile),2019.07.01
30,80216536,여자친구(GFRIEND),20263150,여자친구 The 7th Mini Album 'FEVER SEASON',31637333,바라 (Wish),2019.07.01
31,80216536,여자친구(GFRIEND),20263150,여자친구 The 7th Mini Album 'FEVER SEASON',31637334,Paradise,2019.07.01
32,80216536,여자친구(GFRIEND),20263150,여자친구 The 7th Mini Album 'FEVER SEASON',31637335,기대 (Hope),2019.07.01
33,80216536,여자친구(GFRIEND),20263150,여자친구 The 7th Mini Album 'FEVER SEASON',31637336,FLOWER (Korean Ver.),2019.07.01
34,80216536,여자친구(GFRIEND),20263150,여자친구 The 7th Mini Album 'FEVER SEASON',31637337,열대야 (Fever) (Inst.),2019.07.01
35,80216536,여자친구(GFRIEND),20238870,한입만2,31510281,짠 (ZZAN),2019.03.20
36,80216536,여자친구(GFRIEND),20238870,한입만2,31510282,짠 (ZZAN) (Inst.),2019.03.20
37,80216536,여자친구(GFRIEND),20222528,여자친구 The 2nd Album 'Time for us',31413840,해야 (Sunrise),2019.01.14
38,80216536,여자친구(GFRIEND),20222528,여자친구 The 2nd Album 'Time for us',31413841,You are not alone,2019.01.14
39,80216536,여자친구(GFRIEND),20222528,여자친구 The 2nd Album 'Time for us',31413842,기적을 넘어 (L.U.V.),2019.01.14
40,80216536,여자친구(GFRIEND),20222528,여자친구 The 2nd Album 'Time for us',31413843,GLOW (만화경),2019.01.14
41,80216536,여자친구(GFRIEND),20222528,여자친구 The 2nd Album 'Time for us',31413844,비밀 이야기 (Our Secret),2019.01.14
42,80216536,여자친구(GFRIEND),20222528,여자친구 The 2nd Album 'Time for us',31413845,Only 1,2019.01.14
43,80216536,여자친구(GFRIEND),20222528,여자친구 The 2nd Album 'Time for us',31413846,Truly Love,2019.01.14
44,80216536,여자친구(GFRIEND),20222528,여자친구 The 2nd Album 'Time for us',31413847,보호색 (Show Up),2019.01.14
45,80216536,여자친구(GFRIEND),20222528,여자친구 The 2nd Album 'Time for us',31413848,"겨울, 끝 (It's You)",2019.01.14
46,80216536,여자친구(GFRIEND),20222528,여자친구 The 2nd Album 'Time for us',31413849,A Starry Sky,2019.01.14
47,80216536,여자친구(GFRIEND),20222528,여자친구 The 2nd Album 'Time for us',31413850,Love Oh Love,2019.01.14
48,80216536,여자친구(GFRIEND),20222528,여자친구 The 2nd Album 'Time for us',31413851,Memoria (Korean Ver.),2019.01.14
49,80216536,여자친구(GFRIEND),20222528,여자친구 The 2nd Album 'Time for us',31413852,해야 (Sunrise) (Inst.),2019.01.14
50,80216536,여자친구(GFRIEND),20180906,여자친구 Summer Mini Album 'Sunny Summer',31154135,여름여름해 (Sunny Summer),2018.07.19
51,80216536,여자친구(GFRIEND),20180906,여자친구 Summer Mini Album 'Sunny Summer',31154136,Vacation,2018.07.19
52,80216536,여자친구(GFRIEND),20180906,여자친구 Summer Mini Album 'Sunny Summer',31154137,Sweety,2018.07.19
53,80216536,여자친구(GFRIEND),20180906,여자친구 Summer Mini Album 'Sunny Summer',31154138,바람 바람 바람 (Windy Windy),2018.07.19
54,80216536,여자친구(GFRIEND),20180906,여자친구 Summer Mini Album 'Sunny Summer',31154139,Love In The Air,2018.07.19
55,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298802,Love Virus,2018.07.19
56,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298803,It's you,2018.07.19
57,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298804,Wanna Be,2018.07.19
58,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298805,조금만 더,2018.07.19
59,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298806,그대만 보여서,2018.07.19
60,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298807,왜 이럴까,2018.07.19
61,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298808,토로,2018.07.19
62,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298809,처음 하는 말,2018.07.19
63,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298810,Love Virus (Inst.),2018.07.19
64,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298811,It's you (Inst.),2018.07.19
65,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298812,Wanna Be (Inst.),2018.07.19
66,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298813,조금만 더 (Inst.),2018.07.19
67,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298814,그대만 보여서 (Inst.),2018.07.19
68,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298815,왜 이럴까 (Inst.),2018.07.19
69,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298816,토로 (Inst.),2018.07.19
70,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298817,처음 하는 말 (Inst.),2018.07.19
71,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298818,Secretary Kim,2018.07.19
72,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298819,Why Brass Band M1,2018.07.19
73,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298820,Kim Possible,2018.07.19
74,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298821,Man In Black,2018.07.19
75,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298822,Think Strings no.24,2018.07.19
76,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298823,Alsong Big Band,2018.07.19
77,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298824,Funny Sunny,2018.07.19
78,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298825,Why Slow Piano Mood,2018.07.19
79,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298826,Baby Elephant,2018.07.19
80,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298827,New Recruit,2018.07.19
81,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298828,Squeeze,2018.07.19
82,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298829,Lovely Girl,2018.07.19
83,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298830,Lonely Boss,2018.07.19
84,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298831,Big Bean,2018.07.19
85,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298832,Why Comic Lim,2018.07.19
86,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298833,Giant Foot,2018.07.19
87,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298834,Loving You Strings no.23,2018.07.19
88,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298835,Groove Company,2018.07.19
89,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298836,Mad Walk,2018.07.19
90,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298837,Nothing to Lose,2018.07.19
91,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298838,Edge,2018.07.19
92,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298839,Art of Love,2018.07.19
93,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298840,Pacific,2018.07.19
94,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298841,Tambora,2018.07.19
95,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298842,Old Story Strings no.13,2018.07.19
96,80216536,Various Artists,767412,김비서가 왜 그럴까 (tvN 수목드라마) OST,5298843,Tempest,2018.07.19
97,80216536,여자친구(GFRIEND),20174551,김비서가 왜 그럴까 (tvN 수목드라마) OST - Part.3,31115400,Wanna Be,2018.06.21
98,80216536,여자친구(GFRIEND),20174551,김비서가 왜 그럴까 (tvN 수목드라마) OST - Part.3,31115401,Wanna Be (Inst.),2018.06.21
99,80216536,여자친구(GFRIEND),20163624,여자친구 The 6th Mini Album 'Time for the moon night',31051969,INTRO (Daytime),2018.04.30
100,80216536,여자친구(GFRIEND),20163624,여자친구 The 6th Mini Album 'Time for the moon night',31051970,밤 (Time for the moon night),2018.04.30
101,80216536,여자친구(GFRIEND),20163624,여자친구 The 6th Mini Album 'Time for the moon night',31051971,Love Bug,2018.04.30
102,80216536,여자친구(GFRIEND),20163624,여자친구 The 6th Mini Album 'Time for the moon night',31051972,휘리휘리 (Flower Garden),2018.04.30
103,80216536,여자친구(GFRIEND),20163624,여자친구 The 6th Mini Album 'Time for the moon night',31051973,틱틱 (Tik Tik),2018.04.30
104,80216536,여자친구(GFRIEND),20163624,여자친구 The 6th Mini Album 'Time for the moon night',31051974,Bye,2018.04.30
105,80216536,여자친구(GFRIEND),20163624,여자친구 The 6th Mini Album 'Time for the moon night',31051975,별 (You are my star),2018.04.30
106,80216536,여자친구(GFRIEND),20163624,여자친구 The 6th Mini Album 'Time for the moon night',31051976,밤 (Time for the moon night ) (Inst.),2018.04.30
107,80216536,여자친구(GFRIEND),20119050,여자친구 The 5th Mini Album Repackage <RAINBOW>,30780755,INTRO (BELIEF),2017.09.13
108,80216536,여자친구(GFRIEND),20119050,여자친구 The 5th Mini Album Repackage <RAINBOW>,30780756,귀를 기울이면 (LOVE WHISPER),2017.09.13
109,80216536,여자친구(GFRIEND),20119050,여자친구 The 5th Mini Album Repackage <RAINBOW>,30780757,여름비 (SUMMER RAIN),2017.09.13
110,80216536,여자친구(GFRIEND),20119050,여자친구 The 5th Mini Album Repackage <RAINBOW>,30780758,RAINBOW,2017.09.13
111,80216536,여자친구(GFRIEND),20119050,여자친구 The 5th Mini Album Repackage <RAINBOW>,30780759,두 손을 모아 (AVE MARIA),2017.09.13
112,80216536,여자친구(GFRIEND),20119050,여자친구 The 5th Mini Album Repackage <RAINBOW>,30780760,이분의 일 1/2 (ONE-HALF),2017.09.13
113,80216536,여자친구(GFRIEND),20119050,여자친구 The 5th Mini Album Repackage <RAINBOW>,30780761,LIFE IS A PARTY,2017.09.13
114,80216536,여자친구(GFRIEND),20119050,여자친구 The 5th Mini Album Repackage <RAINBOW>,30780762,빨간우산 (RED UMBRELLA),2017.09.13
115,80216536,여자친구(GFRIEND),20119050,여자친구 The 5th Mini Album Repackage <RAINBOW>,30780763,그루잠 (FALLING ASLEEP AGAIN),2017.09.13
116,80216536,여자친구(GFRIEND),20119050,여자친구 The 5th Mini Album Repackage <RAINBOW>,30780764,여름비 (SUMMER RAIN) (Inst.),2017.09.13
