,artist_id,artist_name,album_id,album_title,song_id,song_title,release_date
0,80120879,EXID,19953014,FIRE (CHN VER.),95947557,FIRE (CHN Version),2022.10.28
1,80120879,EXID,19425900,X,94455245,불이나,2022.09.29
2,80120879,EXID,19425900,X,94455308,IDK (I DON'T KNOW),2022.09.29
3,80120879,EXID,19425900,X,94455351,LEGGO,2022.09.29
4,80120879,EXID,19425900,X,94455390,불이나 (ENG VER.),2022.09.29
5,80120879,EXID,20298467,Bad Girl For You,31799792,Bad Girl For You,2020.01.08
6,80120879,EXID,20298467,Bad Girl For You,31799793,Break My Heart,2020.01.08
7,80120879,EXID,882953,WE,5639687,ME&YOU,2019.05.15
8,80120879,EXID,882953,WE,5639688,WE ARE..,2019.05.15
9,80120879,EXID,882953,WE,5639689,아끼지마,2019.05.15
10,80120879,EXID,882953,WE,5639690,어떻게지내,2019.05.15
11,80120879,EXID,882953,WE,5639691,나의밤,2019.05.15
12,80120879,EXID,882953,WE,5639692,내일해 (Urban Mix),2019.05.15
13,80120879,EXID,882953,WE,5639693,ME&YOU (Inst.),2019.05.15
14,80120879,EXID,821932,알러뷰,5504602,알러뷰,2018.11.21
15,80120879,EXID,821932,알러뷰,5504603,알러뷰 (Inst.),2018.11.21
16,80120879,EXID,765652,[Re:Flower] PROJECT #5,5290762,하나보단 둘 (2018 Remastered Ver.),2018.07.16
17,80120879,EXID,765652,[Re:Flower] PROJECT #5,5290763,하나보단 둘 (2018 Remastered Ver.) (Inst.),2018.07.16
18,80120879,EXID,753952,[Re:Flower] PROJECT #4,5251422,아슬해,2018.06.18
19,80120879,EXID,753952,[Re:Flower] PROJECT #4,5251423,아슬해 (Inst.),2018.06.18
20,80120879,EXID,744401,[Re:Flower] PROJECT #3,5217584,How Why,2018.05.22
21,80120879,EXID,744401,[Re:Flower] PROJECT #3,5217585,How Why (Inst.),2018.05.22
22,80120879,Various Artists,20158452,투유 프로젝트 - 슈가맨2 Part.12,31019652,One More Time,2018.04.09
23,80120879,Various Artists,20158452,투유 프로젝트 - 슈가맨2 Part.12,-,[권리없는 곡] 자~엉덩이,2018.04.09
24,80120879,EXID,728078,내일해,5168522,내일해,2018.04.02
25,80120879,EXID,728078,내일해,5168523,내일해 (Inst.),2018.04.02
26,80120879,EXID,712612,[Re:flower] PROJECT #2,5124822,데려다 줄래,2018.02.12
27,80120879,EXID,712612,[Re:flower] PROJECT #2,5124823,데려다 줄래 (Inst.),2018.02.12
