,artist_id,artist_name,album_id,album_title,song_id,song_title,release_date
0,80199440,Red Velvet (레드벨벳),4090708,iScreaM Vol.25 : 빨간 맛 (Red Flavor) Remix,6214235,빨간 맛 (Red Flavor) (Mar Vista Remix),2023.08.31
1,80199440,Red Velvet (레드벨벳),20530524,‘The ReVe Festival 2022 - Birthday’,32712743,Birthday,2022.11.28
2,80199440,Red Velvet (레드벨벳),20530524,‘The ReVe Festival 2022 - Birthday’,32712744,BYE BYE,2022.11.28
3,80199440,Red Velvet (레드벨벳),20530524,‘The ReVe Festival 2022 - Birthday’,32712745,롤러코스터 (On A Ride),2022.11.28
4,80199440,Red Velvet (레드벨벳),20530524,‘The ReVe Festival 2022 - Birthday’,32712746,ZOOM,2022.11.28
5,80199440,Red Velvet (레드벨벳),20530524,‘The ReVe Festival 2022 - Birthday’,32712747,Celebrate,2022.11.28
6,80199440,Red Velvet (레드벨벳),20458315,Bloom,32501004,Marionette,2022.04.06
7,80199440,Red Velvet (레드벨벳),20458315,Bloom,32501005,WILDSIDE,2022.04.06
8,80199440,Red Velvet (레드벨벳),20458315,Bloom,32501006,SAPPY,2022.04.06
9,80199440,Red Velvet (레드벨벳),20458315,Bloom,32501007,Jackpot,2022.04.06
10,80199440,Red Velvet (레드벨벳),20458315,Bloom,32501008,#Cookie Jar,2022.04.06
11,80199440,Red Velvet (레드벨벳),20458315,Bloom,32501009,Snap Snap,2022.04.06
12,80199440,Red Velvet (레드벨벳),20458315,Bloom,32501010,Sayonara,2022.04.06
13,80199440,Red Velvet (레드벨벳),20458315,Bloom,32501011,Aitai-tai,2022.04.06
14,80199440,Red Velvet (레드벨벳),20458315,Bloom,32501012,Swimming Pool,2022.04.06
15,80199440,Red Velvet (레드벨벳),20458315,Bloom,32501013,'Cause it's you,2022.04.06
16,80199440,Red Velvet (레드벨벳),20458315,Bloom,32501014,Color of Love,2022.04.06
17,80199440,Red Velvet (레드벨벳),20457046,‘The ReVe Festival 2022 - Feel My Rhythm’,32494898,Feel My Rhythm,2022.03.21
18,80199440,Red Velvet (레드벨벳),20457046,‘The ReVe Festival 2022 - Feel My Rhythm’,32494899,Rainbow Halo,2022.03.21
19,80199440,Red Velvet (레드벨벳),20457046,‘The ReVe Festival 2022 - Feel My Rhythm’,32494900,Beg For Me,2022.03.21
20,80199440,Red Velvet (레드벨벳),20457046,‘The ReVe Festival 2022 - Feel My Rhythm’,32494901,BAMBOLEO,2022.03.21
21,80199440,Red Velvet (레드벨벳),20457046,‘The ReVe Festival 2022 - Feel My Rhythm’,32494902,"Good, Bad, Ugly",2022.03.21
22,80199440,Red Velvet (레드벨벳),20457046,‘The ReVe Festival 2022 - Feel My Rhythm’,32494903,In My Dreams,2022.03.21
23,80199440,Red Velvet (레드벨벳),20429667,iScreaM Vol.12 : Bad Boy Remixes,32371094,Bad Boy (PREP Remix),2021.11.01
24,80199440,Red Velvet (레드벨벳),20429667,iScreaM Vol.12 : Bad Boy Remixes,32371095,Bad Boy (nomad Remix),2021.11.01
25,80199440,Red Velvet (레드벨벳),20429667,iScreaM Vol.12 : Bad Boy Remixes,32371096,Bad Boy (Slom Remix),2021.11.01
26,80199440,Red Velvet (레드벨벳),20426456,iScreaM Vol.11 : Queendom Remix,32357563,Queendom (Demicat Remix),2021.10.15
27,80199440,Red Velvet (레드벨벳),20415229,Queendom - The 6th Mini Album,32312152,Queendom,2021.08.16
28,80199440,Red Velvet (레드벨벳),20415229,Queendom - The 6th Mini Album,32312153,Pose,2021.08.16
29,80199440,Red Velvet (레드벨벳),20415229,Queendom - The 6th Mini Album,32312154,Knock On Wood,2021.08.16
30,80199440,Red Velvet (레드벨벳),20415229,Queendom - The 6th Mini Album,32312155,Better Be,2021.08.16
31,80199440,Red Velvet (레드벨벳),20415229,Queendom - The 6th Mini Album,32312156,Pushin' N Pullin',2021.08.16
32,80199440,Red Velvet (레드벨벳),20415229,Queendom - The 6th Mini Album,32312157,"다시, 여름 (Hello, Sunset)",2021.08.16
33,80199440,Various Artists,20366763,스타트업 OST,32097163,미래,2020.12.12
34,80199440,Various Artists,20366763,스타트업 OST,32097164,Day & Night,2020.12.12
35,80199440,Various Artists,20366763,스타트업 OST,32097165,어느 날 우리,2020.12.12
36,80199440,Various Artists,20366763,스타트업 OST,32097166,I Know,2020.12.12
37,80199440,Various Artists,20366763,스타트업 OST,32097167,Running,2020.12.12
38,80199440,Various Artists,20366763,스타트업 OST,32097168,Where Is Dream,2020.12.12
39,80199440,Various Artists,20366763,스타트업 OST,32097169,My Love,2020.12.12
40,80199440,Various Artists,20366763,스타트업 OST,32097170,우연히 잠시라도,2020.12.12
41,80199440,Various Artists,20366763,스타트업 OST,32097171,Blue Bird,2020.12.12
42,80199440,Various Artists,20366763,스타트업 OST,32097172,어른 일기,2020.12.12
43,80199440,Various Artists,20366763,스타트업 OST,32097173,두 글자,2020.12.12
44,80199440,Various Artists,20366763,스타트업 OST,32097174,Love Letter,2020.12.12
45,80199440,Various Artists,20366763,스타트업 OST,32097175,상상한 꿈,2020.12.12
46,80199440,Various Artists,20366763,스타트업 OST,32097176,My Dear Love,2020.12.12
47,80199440,Various Artists,20366763,스타트업 OST,32097177,날 사랑한 처음의 너로 돌아와,2020.12.12
48,80199440,Various Artists,20366763,스타트업 OST,32097178,혼잣말,2020.12.12
49,80199440,Various Artists,20366763,스타트업 OST,32097179,너 하나만 바라볼 사람,2020.12.12
50,80199440,Various Artists,20366763,스타트업 OST,32097180,미래 (Inst.),2020.12.12
51,80199440,Various Artists,20366763,스타트업 OST,32097181,Day & Night (Inst.),2020.12.12
52,80199440,Various Artists,20366763,스타트업 OST,32097182,어느 날 우리 (Inst.),2020.12.12
53,80199440,Various Artists,20366763,스타트업 OST,32097183,I Know (Inst.),2020.12.12
54,80199440,Various Artists,20366763,스타트업 OST,32097184,Running (Inst.),2020.12.12
55,80199440,Various Artists,20366763,스타트업 OST,32097185,Where Is Dream (Inst.),2020.12.12
56,80199440,Various Artists,20366763,스타트업 OST,32097186,My Love (Inst.),2020.12.12
57,80199440,Various Artists,20366763,스타트업 OST,32097187,우연히 잠시라도 (Inst.),2020.12.12
58,80199440,Various Artists,20366763,스타트업 OST,32097188,Blue Bird (Inst.),2020.12.12
59,80199440,Various Artists,20366763,스타트업 OST,32097189,어른 일기 (Inst.),2020.12.12
60,80199440,Various Artists,20366763,스타트업 OST,32097190,두 글자 (Inst.),2020.12.12
61,80199440,Various Artists,20366763,스타트업 OST,32097191,Love Letter (Inst.),2020.12.12
62,80199440,Various Artists,20366763,스타트업 OST,32097192,상상한 꿈 (Inst.),2020.12.12
63,80199440,Various Artists,20366763,스타트업 OST,32097193,My Dear Love (Inst.),2020.12.12
64,80199440,Various Artists,20366763,스타트업 OST,32097194,날 사랑한 처음의 너로 돌아와 (Inst.),2020.12.12
