,artist_id,artist_name,album_id,album_title,song_id,song_title,release_date
0,20067467,소유 (SOYOU),4030266,ZERO:ATTITUDE,6073840,ZERO:ATTITUDE (Feat. pH-1),2021.02.15
1,20067467,IZ*ONE(아이즈원),4027020,D-D-DANCE,6064221,D-D-DANCE,2021.01.26
2,20067467,IZ*ONE(아이즈원),20365582,One-reeler / Act IV,32092233,Mise-en-Scène,2020.12.07
3,20067467,IZ*ONE(아이즈원),20365582,One-reeler / Act IV,32092234,Panorama,2020.12.07
4,20067467,IZ*ONE(아이즈원),20365582,One-reeler / Act IV,32092235,Island,2020.12.07
5,20067467,IZ*ONE(아이즈원),20365582,One-reeler / Act IV,32092236,Sequence,2020.12.07
6,20067467,IZ*ONE(아이즈원),20365582,One-reeler / Act IV,32092237,O Sole Mio,2020.12.07
7,20067467,IZ*ONE(아이즈원),20365582,One-reeler / Act IV,32092238,느린 여행,2020.12.07
8,20067467,IZ*ONE(아이즈원),20355216,Twelve [Special Edition],32045399,Beware,2020.10.21
9,20067467,IZ*ONE(아이즈원),20355216,Twelve [Special Edition],32045400,Vampire,2020.10.21
10,20067467,IZ*ONE(아이즈원),20355216,Twelve [Special Edition],32045401,好きと言わせたい,2020.10.21
11,20067467,IZ*ONE(아이즈원),20355216,Twelve [Special Edition],32045402,Waiting,2020.10.21
12,20067467,IZ*ONE(아이즈원),20355216,Twelve [Special Edition],32045403,Buenos Aires,2020.10.21
13,20067467,IZ*ONE(아이즈원),20355216,Twelve [Special Edition],32045404,好きになっちゃうだろう?,2020.10.21
14,20067467,IZ*ONE(아이즈원),20355216,Twelve [Special Edition],32045405,Yummy Summer,2020.10.21
15,20067467,IZ*ONE(아이즈원),20355216,Twelve [Special Edition],32045406,La Vie en Rose (Japanese Ver.),2020.10.21
16,20067467,IZ*ONE(아이즈원),20355216,Twelve [Special Edition],32045407,Violeta (Japanese Ver.),2020.10.21
17,20067467,IZ*ONE(아이즈원),20355216,Twelve [Special Edition],32045408,FIESTA (Japanese Ver.),2020.10.21
18,20067467,IZ*ONE(아이즈원),20355216,Twelve [Special Edition],32045409,夢を見ている間 (IZ*ONE Ver.) (Japanese Ver.),2020.10.21
19,20067467,IZ*ONE(아이즈원),20355216,Twelve [Special Edition],32045410,どうすればいい?,2020.10.21
20,20067467,IZ*ONE(아이즈원),20355216,Twelve [Special Edition],32045411,Shy boy,2020.10.21
21,20067467,Various Artists,20342685,<불후의 명곡 – 전설을 노래하다> - 작사가 김이나 편,-,[권리없는 곡] Perhaps Love(사랑인가요),2020.08.08
22,20067467,Various Artists,20342685,<불후의 명곡 – 전설을 노래하다> - 작사가 김이나 편,31989990,그 중에 그대를 만나,2020.08.08
23,20067467,Various Artists,20342685,<불후의 명곡 – 전설을 노래하다> - 작사가 김이나 편,-,[권리없는 곡] 숨,2020.08.08
24,20067467,Various Artists,20342685,<불후의 명곡 – 전설을 노래하다> - 작사가 김이나 편,-,[권리없는 곡] 잔소리,2020.08.08
25,20067467,Various Artists,20342685,<불후의 명곡 – 전설을 노래하다> - 작사가 김이나 편,31989993,나타나,2020.08.08
26,20067467,Various Artists,20342685,<불후의 명곡 – 전설을 노래하다> - 작사가 김이나 편,31989994,Abracadabra,2020.08.08
27,20067467,IZ*ONE(아이즈원),20331614,Oneiric Diary (幻想日記),31942727,Welcome,2020.06.15
28,20067467,IZ*ONE(아이즈원),20331614,Oneiric Diary (幻想日記),31942728,환상동화 (Secret Story of the Swan),2020.06.15
29,20067467,IZ*ONE(아이즈원),20331614,Oneiric Diary (幻想日記),31942729,Pretty,2020.06.15
30,20067467,IZ*ONE(아이즈원),20331614,Oneiric Diary (幻想日記),31942730,회전목마 (Merry-Go-Round),2020.06.15
31,20067467,IZ*ONE(아이즈원),20331614,Oneiric Diary (幻想日記),31942731,Rococo,2020.06.15
32,20067467,IZ*ONE(아이즈원),20331614,Oneiric Diary (幻想日記),31942732,With*One,2020.06.15
33,20067467,IZ*ONE(아이즈원),20331614,Oneiric Diary (幻想日記),31942733,幻想童話 (Secret Story of the Swan) (Japanese Ver.),2020.06.15
34,20067467,IZ*ONE(아이즈원),20331614,Oneiric Diary (幻想日記),31942734,Merry-Go-Round (Japanese Ver.),2020.06.15
35,20067467,Various Artists,20318143,<불후의 명곡 – 전설을 노래하다> - 주현미 편 2부,-,[권리없는 곡] 또 만났네요,2020.04.11
36,20067467,Various Artists,20318143,<불후의 명곡 – 전설을 노래하다> - 주현미 편 2부,-,[권리없는 곡] 짝사랑,2020.04.11
37,20067467,Various Artists,20318143,<불후의 명곡 – 전설을 노래하다> - 주현미 편 2부,-,[권리없는 곡] 잠깐만,2020.04.11
38,20067467,Various Artists,20318143,<불후의 명곡 – 전설을 노래하다> - 주현미 편 2부,-,[권리없는 곡] 이태원 연가,2020.04.11
39,20067467,Various Artists,20318143,<불후의 명곡 – 전설을 노래하다> - 주현미 편 2부,-,[권리없는 곡] 신사동 그 사람,2020.04.11
40,20067467,Various Artists,20318143,<불후의 명곡 – 전설을 노래하다> - 주현미 편 2부,-,[권리없는 곡] 비 내리는 영동교,2020.04.11
41,20067467,IZ*ONE(아이즈원),20306622,BLOOM*IZ,31834127,EYES,2020.02.17
42,20067467,IZ*ONE(아이즈원),20306622,BLOOM*IZ,31834128,FIESTA,2020.02.17
43,20067467,IZ*ONE(아이즈원),20306622,BLOOM*IZ,31834129,DREAMLIKE,2020.02.17
44,20067467,IZ*ONE(아이즈원),20306622,BLOOM*IZ,31834130,AYAYAYA,2020.02.17
45,20067467,IZ*ONE(아이즈원),20306622,BLOOM*IZ,31834131,SO CURIOUS,2020.02.17
46,20067467,IZ*ONE(아이즈원),20306622,BLOOM*IZ,31834132,SPACESHIP,2020.02.17
47,20067467,IZ*ONE(아이즈원),20306622,BLOOM*IZ,31834133,우연이 아니야,2020.02.17
48,20067467,IZ*ONE(아이즈원),20306622,BLOOM*IZ,31834134,YOU & I,2020.02.17
49,20067467,IZ*ONE(아이즈원),20306622,BLOOM*IZ,31834135,DAYDREAM,2020.02.17
50,20067467,IZ*ONE(아이즈원),20306622,BLOOM*IZ,31834136,PINK BLUSHER,2020.02.17
51,20067467,IZ*ONE(아이즈원),20306622,BLOOM*IZ,31834137,언젠가 우리의 밤도 지나가겠죠,2020.02.17
52,20067467,IZ*ONE(아이즈원),20306622,BLOOM*IZ,31834138,OPEN YOUR EYES,2020.02.17
53,20067467,IZ*ONE(아이즈원),20278445,"JAPAN 3rd Single ""Vampire (Special Edition)""",31707246,Vampire,2019.09.25
54,20067467,IZ*ONE(아이즈원),20278445,"JAPAN 3rd Single ""Vampire (Special Edition)""",31707247,君以外,2019.09.25
55,20067467,IZ*ONE(아이즈원),20278445,"JAPAN 3rd Single ""Vampire (Special Edition)""",31707248,Love Bubble,2019.09.25
56,20067467,IZ*ONE(아이즈원),20278445,"JAPAN 3rd Single ""Vampire (Special Edition)""",31707249,紫外線なんかぶっとばせ,2019.09.25
57,20067467,IZ*ONE(아이즈원),20278445,"JAPAN 3rd Single ""Vampire (Special Edition)""",31707250,不機嫌Lucy,2019.09.25
58,20067467,IZ*ONE(아이즈원),20276536,"JAPAN 3rd Single ""Vampire""",31698333,Vampire,2019.09.13
59,20067467,IZ*ONE(아이즈원),20261410,Buenos Aires (Special Edition),31629269,Buenos Aires,2019.06.21
60,20067467,IZ*ONE(아이즈원),20261410,Buenos Aires (Special Edition),31629270,Tomorrow,2019.06.21
61,20067467,IZ*ONE(아이즈원),20261410,Buenos Aires (Special Edition),31629271,Target,2019.06.21
62,20067467,IZ*ONE(아이즈원),20261410,Buenos Aires (Special Edition),31629272,年下 Boyfriend,2019.06.21
63,20067467,IZ*ONE(아이즈원),20261410,Buenos Aires (Special Edition),31629273,Human Love,2019.06.21
64,20067467,IZ*ONE(아이즈원),20260110,Buenos Aires,31622826,Buenos Aires,2019.06.14
65,20067467,Various Artists,20248057,<불후의 명곡 - 전설을 노래하다> - 400회 기획 글로벌 특집 일본 편 1부 김연자 편,-,[권리없는 곡] 수은등,2019.04.20
66,20067467,Various Artists,20248057,<불후의 명곡 - 전설을 노래하다> - 400회 기획 글로벌 특집 일본 편 1부 김연자 편,-,[권리없는 곡] 아침의 나라에서,2019.04.20
67,20067467,Various Artists,20248057,<불후의 명곡 - 전설을 노래하다> - 400회 기획 글로벌 특집 일본 편 1부 김연자 편,-,[권리없는 곡] 10분 내로,2019.04.20
68,20067467,Various Artists,20248057,<불후의 명곡 - 전설을 노래하다> - 400회 기획 글로벌 특집 일본 편 1부 김연자 편,-,[권리없는 곡] 슬픈 얼굴 짓지 말아요,2019.04.20
69,20067467,Various Artists,20248057,<불후의 명곡 - 전설을 노래하다> - 400회 기획 글로벌 특집 일본 편 1부 김연자 편,-,[권리없는 곡] 아모르 파티,2019.04.20
70,20067467,Various Artists,20248057,<불후의 명곡 - 전설을 노래하다> - 400회 기획 글로벌 특집 일본 편 1부 김연자 편,-,[권리없는 곡] 진정인가요,2019.04.20
71,20067467,IZ*ONE(아이즈원),20242437,HEART*IZ,31528924,해바라기,2019.04.01
72,20067467,IZ*ONE(아이즈원),20242437,HEART*IZ,31528925,비올레타,2019.04.01
73,20067467,IZ*ONE(아이즈원),20242437,HEART*IZ,31528926,Highlight,2019.04.01
74,20067467,IZ*ONE(아이즈원),20242437,HEART*IZ,31528927,Really Like You,2019.04.01
75,20067467,IZ*ONE(아이즈원),20242437,HEART*IZ,31528928,Airplane,2019.04.01
76,20067467,IZ*ONE(아이즈원),20242437,HEART*IZ,31528929,하늘 위로,2019.04.01
77,20067467,IZ*ONE(아이즈원),20242437,HEART*IZ,31528930,고양이가 되고 싶어,2019.04.01
78,20067467,IZ*ONE(아이즈원),20242437,HEART*IZ,31528931,기분 좋은 안녕,2019.04.01
79,20067467,IZ*ONE(아이즈원),20227296,好きと言わせたい ＜Type WIZ*ONE＞,31446331,好きと言わせたい,2019.02.05
80,20067467,IZ*ONE(아이즈원),20227296,好きと言わせたい ＜Type WIZ*ONE＞,31446332,ケンチャナヨ,2019.02.05
81,20067467,IZ*ONE(아이즈원),20227296,好きと言わせたい ＜Type WIZ*ONE＞,31446333,ダンスを思い出すまで,2019.02.05
82,20067467,IZ*ONE(아이즈원),20227293,好きと言わせたい ＜Type B＞,31446326,好きと言わせたい,2019.02.05
83,20067467,IZ*ONE(아이즈원),20227293,好きと言わせたい ＜Type B＞,31446327,ケンチャナヨ,2019.02.05
84,20067467,IZ*ONE(아이즈원),20227293,好きと言わせたい ＜Type B＞,31446328,猫になりたい,2019.02.05
85,20067467,IZ*ONE(아이즈원),20227289,好きと言わせたい ＜Type A＞,31446320,好きと言わせたい,2019.02.05
86,20067467,IZ*ONE(아이즈원),20227289,好きと言わせたい ＜Type A＞,31446321,ケンチャナヨ,2019.02.05
87,20067467,IZ*ONE(아이즈원),20227289,好きと言わせたい ＜Type A＞,31446322,ご機嫌サヨナラ,2019.02.05
88,20067467,IZ*ONE(아이즈원),20203741,COLOR*IZ,31290737,아름다운 색,2018.10.29
89,20067467,IZ*ONE(아이즈원),20203741,COLOR*IZ,31290738,O' My!,2018.10.29
90,20067467,IZ*ONE(아이즈원),20203741,COLOR*IZ,31290739,라비앙로즈 (La Vie en Rose),2018.10.29
91,20067467,IZ*ONE(아이즈원),20203741,COLOR*IZ,31290740,비밀의 시간,2018.10.29
92,20067467,IZ*ONE(아이즈원),20203741,COLOR*IZ,31290741,앞으로 잘 부탁해 (IZ*ONE ver.),2018.10.29
93,20067467,IZ*ONE(아이즈원),20203741,COLOR*IZ,31290742,반해버리잖아? (好きになっちゃうだろう?) (IZ*ONE ver.),2018.10.29
94,20067467,IZ*ONE(아이즈원),20203741,COLOR*IZ,31290743,꿈을 꾸는 동안 (夢を見ている間) (IZ*ONE ver.),2018.10.29
95,20067467,IZ*ONE(아이즈원),20203741,COLOR*IZ,-,[권리없는 곡] 내꺼야 (IZ*ONE ver.) (CD only),2018.10.29
