,album_id,song_id,song_title
0,20575852,32900731,Party O'Clock
1,20575852,32900732,Roller Coaster
2,20575852,32900733,Party O'Clock (Inst.)
3,20575852,32900734,Roller Coaster (Inst.)
4,20551800,32799066,"Young, Dumb, Stupid"
5,20551800,32799067,Love Me Like This
6,20551800,32799068,PAXXWORD
7,20551800,32799069,Just Did It
8,20551800,32799070,My Gosh
9,20551800,32799071,HOME
10,4081703,6182348,Funky Glitter Christmas
11,20493467,32647457,DICE
12,20493467,32647458,COOL (Your rainbow)
13,20493467,32647459,DICE (Inst.)
14,20493467,32647460,COOL (Your rainbow) (Inst.)
15,4078237,6170924,Kiss
16,4078237,6170925,Kiss (Inst.)
17,20465227,32531139,안녕 개비! (Sung by NMIXX)
18,20465227,32531140,스프링클 파티 (Sung by NMIXX)
19,20465227,32531141,안녕 개비! (Sung by NMIXX) (Inst.)
20,20465227,32531142,스프링클 파티 (Sung by NMIXX) (Inst.)
21,20452295,32474254,占 (TANK)
22,20452295,32474255,O.O
23,20452295,32474256,占 (TANK) (Inst.)
24,20452295,32474257,O.O (Inst.)
