,artist_id,artist_name,album_id,album_title,release_date
0,20067467,소유 (SOYOU),4030266,ZERO:ATTITUDE,2021.02.15
1,20067467,IZ*ONE(아이즈원),4027020,D-D-DANCE,2021.01.26
2,20067467,IZ*ONE(아이즈원),20365582,One-reeler / Act IV,2020.12.07
3,20067467,IZ*ONE(아이즈원),20355216,Twelve [Special Edition],2020.10.21
4,20067467,Various Artists,20342685,<불후의 명곡 – 전설을 노래하다> - 작사가 김이나 편,2020.08.08
5,20067467,IZ*ONE(아이즈원),20331614,Oneiric Diary (幻想日記),2020.06.15
6,20067467,Various Artists,20318143,<불후의 명곡 – 전설을 노래하다> - 주현미 편 2부,2020.04.11
7,20067467,IZ*ONE(아이즈원),20306622,BLOOM*IZ,2020.02.17
8,20067467,IZ*ONE(아이즈원),20278445,"JAPAN 3rd Single ""Vampire (Special Edition)""",2019.09.25
9,20067467,IZ*ONE(아이즈원),20276536,"JAPAN 3rd Single ""Vampire""",2019.09.13
10,20067467,IZ*ONE(아이즈원),20261410,Buenos Aires (Special Edition),2019.06.21
11,20067467,IZ*ONE(아이즈원),20260110,Buenos Aires,2019.06.14
12,20067467,Various Artists,20248057,<불후의 명곡 - 전설을 노래하다> - 400회 기획 글로벌 특집 일본 편 1부 김연자 편,2019.04.20
13,20067467,IZ*ONE(아이즈원),20242437,HEART*IZ,2019.04.01
14,20067467,IZ*ONE(아이즈원),20227296,好きと言わせたい ＜Type WIZ*ONE＞,2019.02.05
15,20067467,IZ*ONE(아이즈원),20227293,好きと言わせたい ＜Type B＞,2019.02.05
16,20067467,IZ*ONE(아이즈원),20227289,好きと言わせたい ＜Type A＞,2019.02.05
17,20067467,IZ*ONE(아이즈원),20203741,COLOR*IZ,2018.10.29
