,artist_id,artist_name,album_id,album_title,release_date
0,20158908,LE SSERAFIM (르세라핌),4090421,UNFORGIVEN,2023.08.23
1,20158908,LE SSERAFIM (르세라핌),4089929,"UNFORGIVEN (feat. Nile Rodgers, Ado) -Japanese ver.-",2023.08.08
2,20158908,LE SSERAFIM (르세라핌),4089853,"이브, 프시케 그리고 푸른 수염의 아내 (feat. Demi Lovato)",2023.08.04
3,20158908,LE SSERAFIM (르세라핌),4089669,"이브, 프시케 그리고 푸른 수염의 아내 (Rina Sawayama Remix)",2023.07.28
4,20158908,LE SSERAFIM (르세라핌),4089534,Jewelry (Prod. imase),2023.07.25
5,20158908,LE SSERAFIM (르세라핌),4088910,"이브, 프시케 그리고 푸른 수염의 아내 (feat. UPSAHL)",2023.07.14
6,20158908,LE SSERAFIM (르세라핌),4088537,"이브, 프시케 그리고 푸른 수염의 아내 (English Ver.)",2023.07.06
7,20158908,LE SSERAFIM (르세라핌),4087530,BASTIONS OST Part.4,2023.06.09
8,20158908,LE SSERAFIM (르세라핌),4085992,UNFORGIVEN,2023.05.01
9,20158908,LE SSERAFIM (르세라핌),4083246,FEARLESS,2023.01.25
10,20158908,LE SSERAFIM (르세라핌),4082885,Choices,2023.01.08
11,20158908,LE SSERAFIM (르세라핌),4082320,FEARLESS (Japanese ver.),2022.12.15
12,20158908,LE SSERAFIM (르세라핌),4080706,ANTIFRAGILE,2022.10.17
13,20158908,LE SSERAFIM (르세라핌),4075173,FEARLESS,2022.05.02
