,album_id,song_id,song_title
0,4090183,6212752,Bubble
1,4090183,6212753,﻿Not Like You
2,4090183,6212754,﻿I Wanna Do
3,4090183,6212755,﻿Be Mine
4,4090183,6212756,﻿Bubble (English Ver.)
5,4090183,6212757,﻿Bubble (Sped Up) (English Ver.)
6,31402470,101879128,Teddy Bear (Japanese Version)
7,31402470,101879129,Stereotype (Japanese Version)
8,4083531,6189185,Teddy Bear
9,4083531,6189186,Poppy (Korean Ver.)
10,30068909,96481762,POPPY (Japanese Version)
11,30068909,96481763,ASAP (Japanese Version)
12,30017244,96257815,POPPY (Japanese Version)
13,4077907,6169762,BEAUTIFUL MONSTER
14,4077907,6169763,I LIKE IT
15,4077907,6169764,LOVE
16,4077907,6169765,RUN2U (TAK Remix)
17,20469875,32550557,Whisky on the Rock
18,20469875,32550558,마지막 너의 인사
19,20469875,32550559,봄 to 러브
20,20469875,32550560,With you
21,20469875,32550561,기억해 줘요
22,20469875,32550562,Our Blues Title
23,20469875,32550563,Our Sunshine
24,20469875,32550564,Only You
25,20469875,32550565,One Hundred Moon
26,20469875,32550566,A Fish Auction
27,20469875,32550567,Somewhere
28,20469875,32550568,Who am I
29,20469875,32550569,All The Moment
30,20469875,32550570,Sunset
31,20469875,32550571,Our Sunshine Romantic Vari
32,20469875,32550572,내 곁에
33,20469875,32550573,Happy Song
34,20469875,32550574,STAR
35,20469875,32550575,Bye Bye
36,20469875,32550576,ONCE AGAIN
37,20469875,32550577,The Remembering Days
38,20469875,32550578,Mokpo of Old Memory (Our Sunshine Piano Vari)
39,20469875,32550579,Lonely Myself
40,20469875,32550580,The All Day
41,20469875,32550581,Loss of Memory
42,20469875,32550582,Our Sunshine Romantic Vari2
43,20469875,32550583,Our Hearts
44,20469875,32550584,Our Hometown Jeju
45,20469875,32550585,Innocent in Sonatine
46,20469875,32550586,New Spring Flowers
47,20467959,32542095,Star
48,20467959,32542096,Star (lnst.)
49,4071463,6147862,RUN2U
50,4071463,6147863,SAME SAME
51,4071463,6147864,247
52,4071463,6147865,YOUNG LUV
53,4071463,6147866,BUTTERFLY
54,4071463,6147867,I WANT U BABY
55,4064631,6127795,색안경 (STEREOTYPE)
56,4064631,6127796,I’ll BE THERE
57,4064631,6127797,SLOW DOWN
58,4064631,6127798,COMPLEX
59,4040011,6102049,ASAP
60,4040011,6102050,SO WHAT
61,4040011,6102051,사랑은 원래 이렇게 아픈 건가요
62,4040011,6102052,SO BAD (TAK Remix)
63,4013644,6015754,SO BAD
64,4013644,6015755,LIKE THIS
