,album_id,song_id,song_title
0,33151374,107645175,I DO
1,33151374,107645176,I Want That
2,33151374,107645177,Eyes Roll
3,33151374,107645178,Flip It
4,33151374,107645179,Tall Trees
5,32760367,106129667,I DO (Clean Ver.)
6,32760367,106129668,I Want That
7,32760367,106129669,Eyes Roll (Clean Ver.)
8,32760367,106129670,Flip It
9,32760367,106129671,Tall Trees
10,32224865,104692828,I DO (Clean Ver.)
11,32224860,104692822,I DO
12,4086320,6199292,퀸카 (Queencard)
13,4086320,6198716,Allergy
14,4086320,6199293,Lucid
15,4086320,6199294,All Night
16,4086320,6199295,Paradise
17,4086320,6199296,어린 어른
18,4084424,6192355,Expectations
19,4082355,6184846,Nxde (Steve Aoki Remix)
20,4080705,6179174,Nxde
21,4080705,6179175,LOVE
22,4080705,6179176,Change
23,4080705,6179177,Reset
24,4080705,6179178,조각품
25,4080705,6179179,DARK (X-file)
26,17978020,89178826,TOMBOY (R3HAB Remix)
27,4072414,6150789,TOMBOY
28,4072414,6150790,말리지 마
29,4072414,6150791,VILLAIN DIES
30,4072414,6150792,ALREADY
31,4072414,6150793,POLAROID
32,4072414,6150794,ESCAPE
33,4072414,6150795,LIAR
34,4072414,6150796,MY BAG
35,4072414,-,[권리없는 곡] TOMBOY (CD Only)
36,4042762,6107687,Last Dance (Prod. GroovyRoom)
37,4028813,6071084,HWAA (Dimitri Vegas & Like Mike Remix)
38,4027181,6065258,HWAA (English Ver.)
39,4027181,6065259,HWAA(火/花) (Chinese Ver.)
40,4024084,6050958,한(寒)
41,4024084,6050959,화(火花)
42,4024084,6050960,MOON
43,4024084,6050961,Where is love
44,4024084,6050962,LOST
45,4024084,6050963,DAHLIA
46,20358557,32060127,THE BADDEST
47,20358557,32060128,MORE
48,20358557,32060129,VILLAIN
49,20358557,32060130,DRUM GO DUM
50,20358557,32060131,I'LL SHOW YOU
51,20356834,32052242,MORE
52,20345924,32004228,THE BADDEST
53,20345924,32004229,THE BADDEST (Inst.)
54,20345610,32002774,Oh my god (Japanese ver.)
55,20345610,32002775,Uh-Oh (Japanese ver.)
56,20345610,32002776,Senorita (Japanese ver.)
57,20345610,32002777,Tung-Tung (Empty)
58,20345610,32002778,DUMDi DUMDi (Japanese ver.)
59,990741,5967221,덤디덤디 (DUMDi DUMDi)
60,20336166,31962922,i'M THE TREND
61,20325080,31913978,LATATA (English Ver.)
62,20316781,31878895,Oh my god
63,20316781,31878896,사랑해
64,20316781,31878897,Maybe
65,20316781,31878898,LION
66,20316781,31878899,Oh my god (English Ver.)
67,20314789,31869357,LATATA (Japanese ver.)
68,20314789,31869358,Light My Fire
69,20314789,31869359,Maze (Japanese ver.)
70,20314789,31869360,For You
71,20303610,31821058,Show
72,20303610,31821059,슬픈 언약식
73,20303610,31821060,Show (Inst.)
74,20303610,31821061,슬픈 언약식 (Inst.)
75,20284513,31732564,Sorry
76,20284513,31732565,Moonlight
77,20284513,31732566,되돌릴 수 없는 돌아갈 수 없는 돌아갈 곳 없는
78,20284513,31732567,게릴라 (Guerilla)
79,20284513,31732568,LION
80,20284513,31732569,우린 결국 다시 만날 운명이었지 (Destiny)
81,20282999,31725991,싫다고 말해 (Nightmare Version)
82,20282999,31725992,I Miss You
83,20280543,31716302,파란
84,20280543,-,[권리없는 곡] 만남
85,20280543,-,[권리없는 곡] 순정
86,20280543,-,[권리없는 곡] Passion
87,20280543,31716306,비몽
88,20280543,31716307,실연
89,20262506,31634356,Uh-Oh
90,20256803,31604730,Help Me
91,20256803,31604731,둥둥
92,20256803,31604732,Shining Star
93,20256803,31604733,Maybe
94,20256803,31604734,Happy
95,20256803,31604735,Think of You
96,20256803,31604736,Smile Again
97,20256803,31604737,I Wanna Be (Feat. 클랑 (KLANG))
98,20256803,31604738,Mr. Wolf
99,20256803,31604739,뚜뚜
100,20256803,31604740,"U, Who?"
101,20256803,31604741,덕통사고
102,20256803,31604742,Hello! 금사자
103,20256803,31604743,덕밍아웃
104,20256803,31604744,Photo Zone
105,20256803,31604745,홈마스터
106,20256803,31604746,덕후의 로맨스
107,20256803,31604747,Story of Us
108,20256803,31604748,I Like You
109,20256803,31604749,Water Drops
110,20256803,31604750,Like This
111,20256803,31604751,덕후's Song
112,20256803,31604752,라빗커플
113,20256803,31604753,크레파스
114,20256803,31604754,최애 금사자
115,20256803,31604755,Sweet Day
116,20256803,31604756,Lazy Violin
117,20256803,31604757,덕후의 시대
118,20256803,31604758,덕질메이트
119,20256803,31604759,Busy Day
120,20256803,31604760,코드명 시나길
121,20256803,31604761,대포여신
122,20256803,31604762,Thinking Lion
123,20256803,31604763,Draw the Line
124,20256803,31604764,눈치게임
125,20256803,31604765,오빠부대
126,20256803,31604766,트라우마
127,20256803,31604767,Good and Gone
128,20256803,31604768,The Picture of the Water Drops
129,20256803,31604769,Missing
