,artist_id,artist_name,album_id,album_title,release_date
0,80226913,오마이걸(OH MY GIRL),32317253,Golden Hourglass,2023.07.24
1,80226913,오마이걸(OH MY GIRL),31592868,Miracle,2023.04.22
2,80226913,오마이걸(OH MY GIRL),17484650,OH MY GIRL BEST,2022.03.30
3,80226913,오마이걸(OH MY GIRL),17468885,Real Love Japanese version,2022.03.29
4,80226913,오마이걸(OH MY GIRL),17543598,Real Love,2022.03.28
5,80226913,오마이걸(OH MY GIRL),20440696,KARTRIDER X LINE FRIENDS OST Part 2. ‘Say It To Me’,2021.12.29
6,80226913,오마이걸(OH MY GIRL),4069380,Shark,2021.12.23
7,80226913,오마이걸(OH MY GIRL),16152625,"JAPAN 2nd Single ""Dun Dun Dance Japanese Version""",2021.09.22
8,80226913,오마이걸(OH MY GIRL),16106437,Dolphin Japanese Version,2021.08.31
9,80226913,오마이걸(OH MY GIRL),15817774,Dun Dun Dance Japanese version,2021.07.21
10,80226913,오마이걸(OH MY GIRL),15432584,Dear OHMYGIRL,2021.05.10
11,80226913,오마이걸(OH MY GIRL),4032903,뽀마이걸 보글보글,2021.03.05
12,80226913,오마이걸(OH MY GIRL),14916271,Etoile / Nonstop Japanese version Special Edition,2020.11.25
13,80226913,오마이걸(OH MY GIRL),14743861,Etoile Korean version,2020.10.15
14,80226913,오마이걸(OH MY GIRL),14689273,Etoile,2020.10.08
15,80226913,B1A4,14545585,HELLO! WM,2020.09.04
16,80226913,오마이걸(OH MY GIRL),993660,Rocket Ride,2020.08.28
17,80226913,오마이걸(OH MY GIRL),14430371,Tear Rain,2020.08.24
18,80226913,오마이걸(OH MY GIRL),20343951,뽀마이걸,2020.08.16
19,80226913,오마이걸(OH MY GIRL),14362119,Lemonade,2020.07.27
20,80226913,오마이걸(OH MY GIRL),14309354,Nonstop (Japanese Version),2020.06.29
21,80226913,오마이걸(OH MY GIRL),14116820,NONSTOP,2020.04.27
22,80226913,오마이걸(OH MY GIRL),961324,JAPAN 3rd ALBUM Eternally,2019.12.25
23,80226913,오마이걸(OH MY GIRL),14506297,Eternally,2019.12.16
24,80226913,오마이걸(OH MY GIRL),20291017,워너비챌린지 OST Part.1,2019.11.28
25,80226913,오마이걸(OH MY GIRL),948206,BUNGEE (Japanese Version),2019.10.30
26,80226913,Various Artists,20284513,퀸덤 <FINAL 컴백 싱글>,2019.10.25
27,80226913,Various Artists,20284489,퀸덤 <팬도라의 상자> Part. 2,2019.10.25
28,80226913,Various Artists,20277667,퀸덤 <커버곡 경연> Part.2,2019.09.20
29,80226913,오마이걸(OH MY GIRL),20269643,OH MY GIRL SUMMER PACKAGE [FALL IN LOVE],2019.08.05
30,80226913,오마이걸(OH MY GIRL),938472,OH MY GIRL Japan 2nd Album,2019.07.03
31,80226913,오마이걸(OH MY GIRL),14455922,5th Season Japanese Version,2019.06.12
32,80226913,오마이걸(OH MY GIRL),20251998,THE FIFTH SEASON,2019.05.08
33,80226913,오마이걸(OH MY GIRL),847489,Oh My Girl Japan Debut Album,2019.02.01
34,80226913,오마이걸(OH MY GIRL),14463382,Secret Garden Japanese Version,2018.12.28
35,80226913,오마이걸(OH MY GIRL),14463571,Hanabi (Remember Me) Japanese Version,2018.12.21
36,80226913,B1A4,20214457,HELLO! WM,2018.12.10
37,80226913,오마이걸(OH MY GIRL),20193267,OH MY GIRL 6th Mini Album (REMEMBER ME),2018.09.10
38,80226913,레오(LEO),20171543,"2018 축구국가대표팀 응원앨범 'We, the Reds'",2018.06.07
39,80226913,Various Artists,20150909,투유 프로젝트 - 슈가맨2 Part.7,2018.03.05
40,80226913,오마이걸(OH MY GIRL),20140893,비밀정원,2018.01.09
41,80226913,Various Artists,20108455,<불후의 명곡 - 전설을 노래하다> - 작곡가 박시춘 편,2017.07.15
42,80226913,오마이걸(OH MY GIRL),20090525,COLORING BOOK,2017.04.03
43,80226913,Various Artists,20085017,<불후의 명곡 – 전설을 노래하다> - 강인원 편,2017.03.04
44,80226913,하하,20068987,1LOVE WINTER,2016.11.29
45,80226913,Various Artists,20062674,혼술남녀 (tvN 월화드라마) OST,2016.10.25
46,80226913,오마이걸(OH MY GIRL),20060652,신비아파트 : 고스트볼의 비밀 OST,2016.10.12
47,80226913,오마이걸(OH MY GIRL),20057258,혼술남녀 (tvN 월화드라마) OST - Part.3,2016.09.26
48,80226913,오마이걸(OH MY GIRL),20047978,내 얘길 들어봐,2016.08.01
49,80226913,B1A4,20039010,손끝의 사랑,2016.06.07
50,80226913,오마이걸(OH MY GIRL),20037484,WINDY DAY,2016.05.26
51,80226913,오마이걸(OH MY GIRL),20026818,PINK OCEAN,2016.03.28
52,80226913,오마이걸(OH MY GIRL),535331,Closer,2015.10.08
53,80226913,오마이걸(OH MY GIRL),497671,OH MY GIRL,2015.04.20
