,artist_id,artist_name,album_id,album_title,release_date
0,80132659,에이오에이(AOA),20290700,NEW MOON,2019.11.26
1,80132659,Various Artists,20284513,퀸덤 <FINAL 컴백 싱글>,2019.10.25
2,80132659,Various Artists,20276715,퀸덤 <커버곡 경연> Part.1,2019.09.13
3,80132659,에이오에이(AOA),20169397,BINGLE BANGLE,2018.05.28
4,80132659,에이오에이(AOA),611011,AOA 1st Album ANGEL'S KNOCK,2017.01.02
5,80132659,에이오에이(AOA),20035617,Good Luck,2016.05.16
6,80132659,Various Artists,539651,SBS MTV 매시업 K-Pop Remix 제1탄,2015.11.17
7,80132659,에이오에이(AOA),512195,Heart Attack,2015.06.22
8,80132659,에이오에이(AOA),462593,사뿐사뿐,2014.11.11
9,80132659,에이오에이(AOA),435784,단발머리,2014.06.19
10,80132659,에이오에이(AOA),408615,짧은 치마,2014.01.16
11,80132659,에이오에이(AOA),391424,Red Motion,2013.10.15
12,80132659,에이오에이(AOA),380503,MOYA,2013.07.26
13,80132659,에이오에이(AOA),343898,Wanna Be,2012.10.10
14,80132659,에이오에이(AOA),336656,Angels' Story,2012.07.30
