,album_id,song_id,song_title
0,4092053,6218482,Calm myself
1,4092053,6218483,STRANGER
2,4092053,6218484,덕질 (Call my name)
3,20554325,32809547,불이 꺼지고
4,20554325,32809548,불이 꺼지고 (Inst.)
5,4078585,6171813,매직 카펫 라이드
6,4078585,6171814,어떤 날엔
7,4078585,6171815,봄처녀
8,4077267,6166929,열이올라요 (Heart Burn)
9,4077267,6166930,풋사랑 (Childhood)
10,20468453,32543907,Fellowship
11,20468453,32543908,Fellowship (Inst.)
12,4074394,6158060,꼬리 (TAIL)
13,4074394,6158061,너를 보내고
14,4074394,6158062,보름달
15,4074394,6158063,꿈꾸는 소녀
16,4074394,6158064,마지막 날에 (Moving On)
17,4068067,6137516,"Shivers (feat. 제시 (Jessi), 선미)"
18,20428441,32365344,BAD GIRL (Prod. Czaer)
19,20428441,32365345,CAVIAR
20,20428441,32365346,NO BREAK (Prod. GooseBumps & 사이먼 도미닉)
21,20428441,32365347,Too young to die (Prod. FRANTS)
22,4065916,6131293,Go or Stop?
23,4061560,6123779,You can't sit with us
24,4061560,6123780,SUNNY
25,4061560,6123781,6분의1
26,4061560,6123782,Call
27,4061560,6123783,Narcissism
28,4061560,6123784,Borderline
29,4031422,6077792,꼬리 (TAIL)
30,4031422,6077793,꽃같네 (What The Flower)
31,20334412,31955415,보라빛 밤 (pporappippam)
32,20304374,31824519,가라고 (Gotta Go)
33,20304374,31824520,가라고 (Gotta Go) (Inst.)
34,20273601,31685759,날라리 (LALALAY)
35,20234254,31484302,누아르 (Noir)
36,20191736,31219481,ADDICT
37,20191736,31219482,사이렌(Siren)
38,20191736,31219483,곡선
39,20191736,31219484,Black Pearl
40,20191736,-,[권리없는 곡] 가시나
41,20191736,-,[권리없는 곡] 주인공
42,20191736,31219487,비밀테이프
43,20142754,30922560,주인공
44,20129591,30843529,FLY DAY
45,20114619,30757392,가시나
46,413987,3393565,보름달 (feat. Lena)
47,413987,3393566,24시간이 모자라
48,413987,3393567,Burn
49,413987,3393568,내가 누구 (feat. 유빈 Of Wonder Girls)
50,413987,3393569,멈춰버린 시간 (feat. Jackson Of GOT7)
51,413987,3393570,그게 너라면
52,413987,-,[권리없는 곡] 그게 너라면 (feat. Yenny Park 'Ha:tfelt') (CD Only)
53,384382,3168348,24시간이 모자라
