,artist_id,artist_name,album_id,album_title,release_date
0,80026437,태연 (TAEYEON),4083499,나얼 <Ballad Pop City>,2023.02.02
1,80026437,Various Artists,4082695,당신이 소원을 말하면 OST,2022.12.28
2,80026437,태연 (TAEYEON),4079974,당신이 소원을 말하면 OST Part.9,2022.09.22
3,80026437,Various Artists,20469875,우리들의 블루스 OST,2022.05.24
4,80026437,태연 (TAEYEON),20466598,우리들의 블루스 OST Part 6,2022.05.08
5,80026437,태연 (TAEYEON),20464886,iScreaM Vol.15 : INVU Remixes,2022.04.28
6,80026437,태연 (TAEYEON),20450649,INVU - The 3rd Album,2022.02.14
7,80026437,태연 (TAEYEON),20445945,Can't Control Myself,2022.01.17
8,80026437,Various Artists,20440300,지리산 OST Special,2021.12.19
9,80026437,태연 (TAEYEON),20435168,지리산 OST Part.8,2021.11.28
10,80026437,태연 (TAEYEON),20407398,Weekend,2021.07.06
11,80026437,태연 (TAEYEON),20367316,What Do I Call You - The 4th Mini Album,2020.12.15
12,80026437,이승철,4012461,이승철 35주년 기념 앨범 Special 'My Love',2020.11.05
13,80026437,태연 (TAEYEON),20351975,#GirlsSpkOut,2020.10.30
14,80026437,Various Artists,998227,브람스를 좋아하세요? OST,2020.10.19
15,80026437,태연 (TAEYEON),995112,브람스를 좋아하세요? OST Part.5,2020.09.15
16,80026437,태연 (TAEYEON),20322552,Happy,2020.05.04
17,80026437,태연 (TAEYEON),20300759,Purpose - The 2nd Album Repackage,2020.01.15
18,80026437,태연 (TAEYEON),20291769,I Do,2019.12.02
19,80026437,Various Artists,954832,겨울왕국 2 [한국어 버전],2019.11.15
20,80026437,태연 (TAEYEON),20284863,Purpose - The 2nd Album,2019.10.28
21,80026437,Various Artists,20274452,호텔 델루나 OST,2019.08.31
22,80026437,태연 (TAEYEON),20266778,호텔 델루나 OST Part.3,2019.07.21
23,80026437,태연 (TAEYEON),20254868,2019 월간 윤종신 5월호 '별책부록',2019.05.21
24,80026437,태연 (TAEYEON),20252698,VOICE,2019.05.13
25,80026437,태연 (TAEYEON),20240141,사계 (Four Seasons),2019.03.24
26,80026437,태연 (TAEYEON),20186010,Page 0,2018.08.10
27,80026437,태연 (TAEYEON),20176194,Stay,2018.06.30
28,80026437,태연 (TAEYEON),20173582,Something New - The 3rd Mini Album,2018.06.18
29,80026437,태연 (TAEYEON),20135408,This Christmas – Winter is Coming,2017.12.12
30,80026437,Various Artists,20127365,Final Life -Ashita Kimiga Kietemo- [ Original Motion Picture Soundtrack ],2017.11.02
31,80026437,태연 (TAEYEON),20090908,My Voice - The 1st Album Deluxe Edition,2017.04.05
32,80026437,태연 (TAEYEON),621011,My Voice - The 1st Album,2017.02.28
33,80026437,태연 (TAEYEON),20064160,11:11,2016.11.01
34,80026437,Various Artists,20062742,달의 연인 - 보보경심 려 (SBS 월화드라마) OST,2016.10.25
35,80026437,태연 (TAEYEON),20055729,달의 연인 - 보보경심 려 (SBS 월화드라마) OST - Part.5,2016.09.13
36,80026437,태연 (TAEYEON),20042412,Why- The 2nd Mini Album,2016.06.28
37,80026437,태연 (TAEYEON),20030557,밴드 고맙삼다,2016.04.12
38,80026437,태연 (TAEYEON),20020336,Rain - SM STATION,2016.02.03
39,80026437,태연 (TAEYEON),535158,I - The 1st Mini Album,2015.10.07
40,80026437,Various Artists,439431,너희들은 포위됐다 (SBS 수목드라마) OST,2014.07.10
41,80026437,태연 (TAEYEON),432760,너희들은 포위됐다 (SBS 수목드라마) OST - Part.2,2014.05.30
42,80026437,태연 (TAEYEON),425461,JTBC 다름다움 캠페인,2014.04.21
43,80026437,Various Artists,419344,드라마 '미미' OST,2014.03.17
44,80026437,태연 (TAEYEON),377491,미스터고 OST 'Bye',2013.07.09
45,80026437,Various Artists,369595,"그 겨울, 바람이 분다 (SBS 수목드라마) OST",2013.05.16
46,80026437,태연 (TAEYEON),361295,"그 겨울, 바람이 분다 (SBS 수목드라마) OST - Part.5",2013.03.13
47,80026437,Various Artists,341830,아름다운 그대에게 (SBS 수목드라마) OST,2012.09.19
48,80026437,태연 (TAEYEON),340290,아름다운 그대에게 OST '가까이',2012.09.05
49,80026437,Various Artists,329005,더킹 투하츠 (MBC 수목미니시리즈) OST,2012.05.10
50,80026437,태연 (TAEYEON),325068,더킹 투하츠 (MBC 수목미니시리즈) Part.1,2012.03.28
51,80026437,김범수,261926,달라,2011.01.31
52,80026437,태연 (TAEYEON),250309,'사랑해요' 아테나 OST (SBS 월화드라마),2010.12.13
53,80026437,태연 (TAEYEON),246189,별처럼,2010.11.17
54,80026437,Various Artists,199882,맨땅에 헤딩 (MBC 수목 미니시리즈),2009.09.30
55,80026437,Various Artists,163601,베토벤 바이러스 (MBC 수목드라마),2008.09.17
56,80026437,Various Artists,100629,쾌도 홍길동 (KBS 수목드라마),2008.02.01
