,album_id,song_id,song_title
0,4090542,6213737,THE GIRLS (BLACKPINK THE GAME OST)
1,4078880,6172716,Pink Venom
2,4078880,6176179,Shut Down
3,4078880,-,[19금] Typa Girl
4,4078880,6176181,Yeah Yeah Yeah
5,4078880,-,[19금] Hard to Love
6,4078880,6176183,The Happiest Girl
7,4078880,-,[19금] Tally
8,4078880,6176185,Ready For Love
9,15902097,82077312,Pretty Savage (Japan Version)
10,15902090,82077298,You Never Know (Japan Version)
11,15886617,82019790,How You Like That (Japan Version)
12,15819664,81517497,Lovesick Girls (Japan Version)
13,20402338,32256898,Kill This Love
14,20402338,32256899,Crazy Over You
15,20402338,32256900,How You Like That
16,20402338,32256901,Don't Know What To Do
17,20402338,32256902,불장난
18,20402338,32256903,Lovesick Girls
19,20402338,32256904,Love To Hate Me + You Never Know
20,20402338,32256905,SOLO
21,20402338,32256906,Gone
22,20402338,32256907,Pretty Savage
23,20402338,32256908,뚜두뚜두 (DDU-DU DDU-DU)
24,20402338,32256909,휘파람
25,20402338,32256910,마지막처럼
26,20402338,32256911,붐바야
27,20402338,32256912,Forever Young
28,20352127,-,[권리없는 곡] How You Like That
29,20352127,-,[권리없는 곡] Ice Cream (with Selena Gomez)
30,20352127,32031228,Pretty Savage
31,20352127,32031229,Bet You Wanna (Feat. Cardi B)
32,20352127,32031230,Lovesick Girls
33,20352127,32031231,Crazy Over You
34,20352127,32031232,Love To Hate Me
35,20352127,32031233,You Never Know
36,20346167,32005270,Ice Cream (with Selena Gomez)
37,20334175,31954275,How You Like That
38,982326,5913987,Sour Candy
39,14143287,68790170,DDU-DU DDU-DU (Japan Version / BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-)
40,14143287,68790171,Forever Young (Japan Version / BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-)
41,14143287,68790172,Stay (Remix / Japan Version / BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-)
42,14143287,68790173,Whistle (Japan Version / BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-)
43,14143287,68790174,Kill This Love (Japan Version / BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-)
44,14143287,68790175,Don’t Know What To Do (Japan Version / BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-)
45,14143287,68790176,Really (Japan Version / BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-)
46,14143287,68790177,See U Later (Japan Version / BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-)
47,14143287,68790178,Playing With Fire (Japan Version / BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-)
48,14143287,68790179,Kick It (Japan Version / BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-)
49,14143287,68790180,BOOMBAYAH (Japan Version / BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-)
50,14143287,68790181,As If It's Your Last (Japan Version / BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-)
51,13562537,65902003,Kill This Love (Japan Version)
52,13562537,65902004,Don't Know What To Do (Japan Version)
53,13562537,65902005,Kick It (Japan Version)
54,13562537,65902006,Hope Not (Japan Version)
55,13562537,65902007,"[권리없는 곡]
DDU-DU DDU-DU (Remix /Japan Version)"
56,20243628,31535714,Kill This Love
57,20243628,31535715,Don't Know What To Do
58,20243628,31535716,Kick It
59,20243628,31535717,아니길 (Hope Not)
60,20243628,31535718,뚜두뚜두 (DDU-DU DDU-DU) (Remix)
61,20173253,31107976,뚜두뚜두 (DDU-DU DDU-DU)
62,20173253,31107977,Forever Young
63,20173253,31107978,Really
64,20173253,31107979,See U Later
65,20104358,30695454,마지막처럼
66,20063947,30436007,불장난
67,20063947,30436008,STAY
68,20063947,30436009,휘파람 (Acoustic Ver.)
69,20049444,30349371,휘파람
70,20049444,30349372,붐바야
