,artist_id,artist_name,album_id,album_title,release_date
0,80177861,화사 (HWASA),20594607,Chili,2023.10.04
1,80177861,화사 (HWASA),4090891,I Love My Body,2023.09.06
2,80177861,화사 (HWASA),20535801,[화사쇼 Vol.2] Grey Christmas,2022.12.20
3,80177861,화사 (HWASA),20533337,[화사쇼 Vol.1] 화사한 밤 (just talking to myself),2022.12.08
4,80177861,로꼬,20481933,Somebody,2022.07.25
5,80177861,화사 (HWASA),4067958,Guilty Pleasure,2021.11.24
6,80177861,KINDA BLUE (킨다블루),4060820,I can't make you love me,2021.08.03
7,80177861,화사 (HWASA),4027522,Play With Life,2021.01.29
8,80177861,화사 (HWASA),20334444,María,2020.06.29
9,80177861,Various Artists,20330147,더 킹 : 영원의 군주 OST,2020.06.12
10,80177861,화사 (HWASA),20319363,더 킹 : 영원의 군주 OST Part 2,2020.04.19
11,80177861,Dua Lipa(두아 리파),970619,Physical (feat. 화사),2020.03.18
12,80177861,화사 (HWASA),20281696,화실(化-室:atelier),2019.10.11
13,80177861,화사 (HWASA),20255770,Fe's 10th - Preview,2019.05.23
14,80177861,화사 (HWASA),20240034,[Vol.10] 유희열의 스케치북 10주년 프로젝트 : 네 번째 목소리 '유스케 X 화사',2019.03.23
15,80177861,화사 (HWASA),20237990,[Vol.9] 유희열의 스케치북 10주년 프로젝트 : 네 번째 목소리 '유스케 X 화사',2019.03.16
16,80177861,화사 (HWASA),20235841,[Vol.8] 유희열의 스케치북 10주년 프로젝트 : 네 번째 목소리 '유스케 X 화사',2019.03.09
17,80177861,화사 (HWASA),20229446,멍청이(twit),2019.02.13
18,80177861,로꼬,20161948,건반 위의 하이에나 Part.4,2018.04.21
19,80177861,Various Artists,642452,복면가왕 112회,2017.05.21
20,80177861,화사 (HWASA),20092863,Love Comes,2017.04.17
