,artist_id,artist_name,album_id,album_title,release_date
0,20148657,IVE (아이브),4091551,I'VE MINE,2023.10.13
1,20148657,IVE (아이브),4088804,I WANT,2023.07.13
2,20148657,IVE (아이브),31696955,WAVE,2023.05.31
3,20148657,IVE (아이브),31652771,WAVE,2023.05.09
4,20148657,IVE (아이브),4084947,I've IVE,2023.04.10
5,20148657,IVE (아이브),30536457,LOVE DIVE -Japanese version-,2023.01.16
6,20148657,IVE (아이브),19874668,ELEVEN -Japanese version-,2022.10.19
7,20148657,IVE (아이브),19414582,ELEVEN -Japanese version-,2022.09.19
8,20148657,IVE (아이브),4078936,After LIKE,2022.08.22
9,20148657,IVE (아이브),4073710,LOVE DIVE,2022.04.05
10,20148657,IVE (아이브),4068361,ELEVEN,2021.12.01
