,artist_id,artist_name,album_id,album_title,release_date
0,80177857,마마무(Mamamoo),20547560,[화사쇼 Vol.3] MMM Simile,2023.02.19
1,80177857,마마무(Mamamoo),4080525,MIC ON,2022.10.11
2,80177857,마마무(Mamamoo),4073123,I SAY MAMAMOO : THE BEST - Japan Edition -,2022.03.23
3,80177857,마마무(Mamamoo),4065003,I SAY MAMAMOO : THE BEST,2021.09.15
4,80177857,마마무(Mamamoo),4046483,WAW,2021.06.02
5,80177857,이적,4020934,"[Vol.79] 유희열의 스케치북 : 쉰 번째 목소리 '유스케 X 이적, 유희열, 윤종신,",2020.12.26
6,80177857,마마무(Mamamoo),4012071,TRAVEL,2020.11.03
7,80177857,마마무(Mamamoo),998432,딩가딩가 (Dingga),2020.10.20
8,80177857,마마무(Mamamoo),20348623,WANNA BE MYSELF,2020.09.10
9,80177857,Various Artists,20308386,낭만닥터 김사부 2 OST,2020.02.25
10,80177857,마마무(Mamamoo),20302707,낭만닥터 김사부 2 OST Part.6,2020.01.28
11,80177857,마마무(Mamamoo),954132,reality in BLACK,2019.11.14
12,80177857,Various Artists,20284513,퀸덤 <FINAL 컴백 싱글>,2019.10.25
13,80177857,Various Artists,20282999,퀸덤 <팬도라의 상자> Part. 1,2019.10.18
14,80177857,Various Artists,20280543,<불후의 명곡 – 전설을 노래하다> - Let's Dance Time 코요태,2019.10.05
15,80177857,Various Artists,20276715,퀸덤 <커버곡 경연> Part.1,2019.09.13
16,80177857,Various Artists,20267142,검색어를 입력하세요 WWW OST,2019.07.26
17,80177857,마마무(Mamamoo),20267625,다 빛이나,2019.07.24
18,80177857,마마무(Mamamoo),20263897,검색어를 입력하세요 WWW OST Part 5,2019.07.04
19,80177857,마마무(Mamamoo),20237602,White Wind,2019.03.14
20,80177857,마마무(Mamamoo),20227554,Wind flower (Japanese ver.),2019.02.06
21,80177857,마마무(Mamamoo),20211791,BLUE;S,2018.11.29
22,80177857,마마무(Mamamoo),20202436,Decalcomanie (Japanese ver.),2018.10.23
23,80177857,마마무(Mamamoo),20180057,RED MOON,2018.07.16
24,80177857,마마무(Mamamoo),20176566,장마 (Rainy Season),2018.07.01
25,80177857,마마무(Mamamoo),20165613,슈츠 (KBS2 수목드라마) OST - Part.3,2018.05.09
26,80177857,Various Artists,20160376,<불후의 명곡 - 전설을 노래하다> - 불후의 명곡 봄을 노래하다,2018.04.14
27,80177857,마마무(Mamamoo),20156976,매일 봐요(MAEIL BIO),2018.03.30
28,80177857,마마무(Mamamoo),719455,Yellow Flower,2018.03.07
29,80177857,Various Artists,20150909,투유 프로젝트 - 슈가맨2 Part.7,2018.03.05
30,80177857,마마무(Mamamoo),20139905,칠해줘,2018.01.04
31,80177857,Various Artists,20136545,<불후의 명곡 - 전설을 노래하다> - 신중현 특집 2부,2017.12.16
32,80177857,마마무(Mamamoo),20128925,Taste The Feeling,2017.11.09
33,80177857,마마무(Mamamoo),20104423,Purple,2017.06.22
34,80177857,Various Artists,20103443,<불후의 명곡 - 전설을 노래하다> - 노사연 편,2017.06.17
35,80177857,Various Artists,646693,맨투맨 (JTBC 금토드라마) OST,2017.06.11
36,80177857,마마무(Mamamoo),641758,맨투맨 (JTBC 금토드라마) OST - Part. 5,2017.05.19
37,80177857,마마무(Mamamoo),628472,힘쎈여자 도봉순 (JTBC 금토드라마) OST - Part.5,2017.03.24
38,80177857,마마무(Mamamoo),20077333,도깨비 (tvN 금토드라마) OST - Part.13,2017.01.15
39,80177857,Various Artists,20074985,<불후의 명곡 - 전설을 노래하다> - 2016 왕중왕전 2부,2016.12.31
40,80177857,Various Artists,20066223,<불후의 명곡 – 전설을 노래하다> - 고 김현식 편,2016.11.12
41,80177857,마마무(Mamamoo),20064819,MEMORY,2016.11.07
42,80177857,마마무(Mamamoo),20056354,NEW YORK,2016.09.21
43,80177857,마마무(Mamamoo),20053325,"Angel, DABDAB",2016.08.31
44,80177857,Various Artists,20034736,투유 프로젝트 - 슈가맨 Part.30,2016.05.11
45,80177857,Various Artists,20033524,<불후의 명곡 - 전설을 노래하다> - 윤수일 편,2016.04.30
46,80177857,마마무(Mamamoo),20029077,LG G5 & Friends OST,2016.04.04
47,80177857,Various Artists,20023533,<불후의 명곡 - 전설을 노래하다> - 민해경 편,2016.02.27
48,80177857,마마무(Mamamoo),20023279,Melting,2016.02.26
49,80177857,마마무(Mamamoo),20021201,1cm의 자존심,2016.02.12
50,80177857,마마무(Mamamoo),20019686,I Miss You,2016.01.29
51,80177857,마마무(Mamamoo),532225,이니시아 네스트 OST,2015.09.16
52,80177857,마마무(Mamamoo),511917,Pink Funky,2015.06.19
53,80177857,Various Artists,494309,<불후의 명곡 - 전설을 노래하다> - 배따라기 이혜민편,2015.04.04
54,80177857,마마무(Mamamoo),493716,AHH OOP!,2015.04.02
55,80177857,Various Artists,489425,스파이 (KBS 2TV 금요미니시리즈) OST,2015.03.12
56,80177857,Various Artists,486989,<불후의 명곡 - 전설을 노래하다> - 김수희 편,2015.02.28
57,80177857,Various Artists,484849,<불후의 명곡 - 전설을 노래하다> - 작곡가 이영훈 편,2015.02.14
58,80177857,마마무(Mamamoo),482934,스파이 (KBS 2TV 금요미니시리즈) OST Code No.4,2015.02.06
59,80177857,Various Artists,476929,<불후의 명곡 - 전설을 노래하다> - 작곡가 김영광편,2015.01.10
60,80177857,마마무(Mamamoo),465048,Piano Man,2014.11.21
61,80177857,Various Artists,461754,내겐 너무 사랑스러운 그녀 (SBS 수목드라마) OST,2014.11.06
62,80177857,로꼬,451830,내겐 너무 사랑스러운 그녀 (SBS 수목드라마) OST - Part.1,2014.09.18
63,80177857,Various Artists,448317,연애말고 결혼 (tvN 금토드라마) OST,2014.08.29
64,80177857,마마무(Mamamoo),440912,연애말고 결혼 (tvN 금토드라마) OST - Part.2,2014.07.18
65,80177857,마마무(Mamamoo),435401,Hello,2014.06.18
66,80177857,마마무(Mamamoo),432757,히히하헤호,2014.05.30
67,80177857,케이윌,412953,썸남썸녀,2014.02.11
68,80177857,마마무(Mamamoo),407209,행복하지마,2014.01.09
