,artist_id,artist_name,album_id,album_title,release_date
0,80327433,ITZY (있지),20598583,RINGO,2023.10.18
1,80327433,ITZY (있지),20596196,Sugar-holic,2023.10.11
2,80327433,ITZY (있지),4091768,힘쎈여자 강남순 OST Part.1,2023.10.08
3,80327433,ITZY (있지),20595294,RINGO,2023.09.27
4,80327433,ITZY (있지),20592221,Trust Me (MIDZY) -Japanese ver.-,2023.08.30
5,80327433,ITZY (있지),4089506,KILL MY DOUBT,2023.07.31
6,80327433,ITZY (있지),20530920,CHESHIRE,2022.11.30
7,80327433,ITZY (있지),20500633,Boys Like You,2022.10.21
8,80327433,ITZY (있지),20497236,Blah Blah Blah,2022.10.05
9,80327433,Bebe Rexha(비비 렉사),18913825,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),2022.07.29
10,80327433,ITZY (있지),20479942,CHECKMATE,2022.07.15
11,80327433,ITZY (있지),20460088,Voltage,2022.04.06
12,80327433,Various Artists,20443174,스트릿댄스 걸스 파이터 (SGF) Special,2022.01.04
13,80327433,ITZY (있지),20440621,IT'z ITZY,2021.12.22
14,80327433,ITZY (있지),20422533,CRAZY IN LOVE,2021.09.24
15,80327433,둘째이모 김다비,20406339,얼음깨,2021.07.01
16,80327433,ITZY (있지),20396757,마.피.아. In the morning (English Ver.),2021.05.14
17,80327433,ITZY (있지),20394135,GUESS WHO,2021.04.30
18,80327433,ITZY (있지),20385673,믿지 (MIDZY),2021.03.20
19,80327433,ITZY (있지),20374571,Not Shy (English Ver.),2021.01.22
20,80327433,ITZY (있지),20343816,Not Shy,2020.08.17
21,80327433,ITZY (있지),20311029,IT'z ME,2020.03.09
22,80327433,ITZY (있지),20268357,IT'z ICY,2019.07.29
23,80327433,ITZY (있지),20229007,IT'z Different,2019.02.12
