,artist_id,artist_name,album_id,album_title,release_date
0,80057265,현아,4077924,나빌레라,2022.07.20
1,80057265,현아,4027244,I’m Not Cool,2021.01.28
2,80057265,현아,20286535,FLOWER SHOWER,2019.11.05
3,80057265,현아,20173311,ONE,2018.06.17
4,80057265,현아,20133800,Lip & Hip,2017.12.04
5,80057265,현아,20116114,Following,2017.08.29
6,80057265,현아,20072451,2016 United Cube Project Part 1,2016.12.16
7,80057265,현아,20048025,A'wesome,2016.08.01
8,80057265,현아,526625,A+,2015.08.21
9,80057265,현아,442530,A Talk,2014.07.28
10,80057265,현아,345326,MELTING,2012.10.21
11,80057265,현아,292253,Bubble Pop!,2011.07.05
12,80057265,현아,291892,A Bitter Day (feat. 용준형 & G.NA),2011.06.30
13,80057265,지나(G.NA),245441,Together Forever Vol.1,2010.11.10
14,80057265,현아,220965,E-Tribe Project Album <201004>,2010.04.16
15,80057265,박윤화,217216,Love Parade,2010.02.10
16,80057265,현아,213521,Change,2010.01.04
