,artist_id,artist_name,album_id,album_title,release_date
0,80049126,아이유(IU),4070675,강승원 이집 PART.3 - Mother Nature (H₂O),2022.01.27
1,80049126,아이유(IU),4069567,조각집,2021.12.29
2,80049126,아이유(IU),4066238,strawberry moon,2021.10.19
3,80049126,아이유(IU),4027185,IU 5th Album 'LILAC',2021.03.25
4,80049126,아이유(IU),20332692,I-LAND Part.1 Signal Song,2020.06.19
5,80049126,아이유(IU),20322838,에잇,2020.05.06
6,80049126,Various Artists,20306273,사랑의 불시착 OST,2020.02.16
7,80049126,아이유(IU),20306376,사랑의 불시착 OST Part 11,2020.02.15
8,80049126,성시경,20293519,첫 겨울이니까,2019.12.09
9,80049126,아이유(IU),20286013,Love poem,2019.11.18
10,80049126,아이유(IU),20199158,삐삐,2018.10.10
11,80049126,아이유(IU),20119646,꽃갈피 둘,2017.09.22
12,80049126,아이유(IU),20094140,Palette,2017.04.21
13,80049126,아이유(IU),20091571,사랑이 잘,2017.04.07
14,80049126,아이유(IU),20089092,밤편지,2017.03.24
15,80049126,아이유(IU),537084,CHAT-SHIRE,2015.10.23
16,80049126,아이유(IU),503897,마음,2015.05.18
17,80049126,아이유(IU),454850,소격동,2014.10.02
18,80049126,울랄라세션(Ulala Session),437531,애타는 마음,2014.06.30
19,80049126,아이유(IU),430333,꽃갈피,2014.05.16
20,80049126,하이포(HIGH4),423242,봄 사랑 벚꽃 말고,2014.04.08
21,80049126,아이유(IU),403619,Modern Times – Epilogue,2013.12.20
22,80049126,아이유(IU),391147,Modern Times,2013.10.08
23,80049126,아이유(IU),328495,스무 살의 봄,2012.05.11
24,80049126,아이유(IU),314174,Last Fantasy,2011.11.29
25,80049126,아이유(IU),290593,얼음꽃,2011.06.21
26,80049126,Various Artists,290035,최고의 사랑 (MBC 수목드라마),2011.06.15
27,80049126,아이유(IU),286714,최고의 사랑 (MBC 수목드라마) - Part.4,2011.05.25
28,80049126,아이유(IU),264791,Real+,2011.02.17
29,80049126,Various Artists,264185,드림하이 (KBS 2TV 월화드라마),2011.02.14
30,80049126,Various Artists,254169,드림하이 (KBS 2TV 월화드라마) - Part.1,2011.01.03
31,80049126,아이유(IU),249930,Real,2010.12.09
32,80049126,성시경,239329,그대네요,2010.09.28
33,80049126,Various Artists,232570,로드 넘버원 OST,2010.08.04
34,80049126,아이유(IU),232249,사랑의 리퀘스트,2010.08.02
35,80049126,아이유(IU),230133,로드 넘버원 OST Part.3,2010.07.14
36,80049126,아이유(IU),224970,잔소리,2010.06.03
37,80049126,아이유(IU),217773,다섯째 손가락 - Telecinema Project Vol.6,2010.02.24
38,80049126,아이유(IU),214521,첫사랑이죠,2010.01.12
39,80049126,Various Artists,208503,낙원 OST,2009.12.03
40,80049126,아이유(IU),205841,IU...Im,2009.11.12
41,80049126,Various Artists,198581,선덕여왕 (MBC 월화드라마) OST,2009.09.14
42,80049126,Various Artists,186601,2009 외인구단 (MBC 주말드라마),2009.06.02
43,80049126,아이유(IU),182442,Growing Up,2009.04.23
44,80049126,아이유(IU),164123,Lost And Found,2008.09.23
