,artist_id,artist_name,album_id,album_title,release_date
0,80249916,TWICE (트와이스),20568948,Hare Hare,2023.05.31
1,80249916,TWICE (트와이스),20553416,SET ME FREE (Remixes),2023.03.17
2,80249916,TWICE (트와이스),20541722,READY TO BE,2023.03.10
3,80249916,TWICE (트와이스),20542727,MOONLIGHT SUNRISE (The Remixes),2023.01.24
4,80249916,TWICE (트와이스),20488834,BETWEEN 1&2,2022.08.26
5,80249916,TWICE (트와이스),20482346,Celebrate,2022.07.27
6,80249916,TWICE (트와이스),20456193,#TWICE4,2022.03.16
7,80249916,TWICE (트와이스),20448811,The Feels,2022.02.04
8,80249916,TWICE (트와이스),20439091,Doughnut,2021.12.15
9,80249916,TWICE (트와이스),20432142,Formula of Love: O+T=<3,2021.11.12
10,80249916,TWICE (트와이스),20423915,The Feels,2021.10.01
11,80249916,Various Artists,20422472,슬기로운 의사생활 시즌2 OST,2021.09.24
12,80249916,TWICE (트와이스),20411444,Perfect World,2021.07.28
13,80249916,TWICE (트와이스),20407677,슬기로운 의사생활 시즌2 OST Part 4,2021.07.09
14,80249916,TWICE (트와이스),20401773,Taste of Love,2021.06.11
15,80249916,TWICE (트와이스),20396056,Kura Kura,2021.05.12
16,80249916,TWICE (트와이스),20368168,CRY FOR ME,2020.12.18
17,80249916,TWICE (트와이스),20363916,I CAN'T STOP ME (English Ver.),2020.11.30
18,80249916,TWICE (트와이스),20361087,BETTER,2020.11.18
19,80249916,(여자)아이들,20358557,ALL OUT,2020.11.07
20,80249916,TWICE (트와이스),20356321,Eyes wide open,2020.10.26
21,80249916,TWICE (트와이스),20349293,#TWICE3,2020.09.16
22,80249916,TWICE (트와이스),20344920,MORE & MORE (English Ver.),2020.08.21
23,80249916,TWICE (트와이스),20336242,Fanfare,2020.07.08
24,80249916,TWICE (트와이스),20328553,MORE & MORE,2020.06.01
25,80249916,TWICE (트와이스),20304129,&TWICE -Repackage-,2020.02.05
26,80249916,TWICE (트와이스),20289431,&TWICE,2019.11.20
27,80249916,TWICE (트와이스),20278239,Feel Special,2019.09.23
28,80249916,TWICE (트와이스),20267387,Breakthrough,2019.07.24
29,80249916,TWICE (트와이스),20266064,HAPPY HAPPY,2019.07.17
30,80249916,TWICE (트와이스),20248246,FANCY YOU,2019.04.22
31,80249916,TWICE (트와이스),20237192,#TWICE2,2019.03.13
32,80249916,TWICE (트와이스),20219843,BDZ -Repackage-,2019.01.02
33,80249916,TWICE (트와이스),20214828,"The year of ""YES""",2018.12.12
34,80249916,TWICE (트와이스),20205296,YES or YES,2018.11.05
35,80249916,TWICE (트와이스),20193646,BDZ,2018.09.12
36,80249916,TWICE (트와이스),20178440,Summer Nights,2018.07.09
37,80249916,TWICE (트와이스),20173266,I WANT YOU BACK (영화 'センセイ君主' OST),2018.06.15
38,80249916,TWICE (트와이스),20166976,Wake Me Up,2018.05.16
39,80249916,TWICE (트와이스),20158937,What is Love?,2018.04.09
40,80249916,TWICE (트와이스),20146343,Candy Pop,2018.02.07
41,80249916,TWICE (트와이스),20146340,One More Time,2018.02.07
42,80249916,TWICE (트와이스),20135134,Merry & Happy,2017.12.11
43,80249916,TWICE (트와이스),20126756,twicetagram,2017.10.30
44,80249916,TWICE (트와이스),20105347,#TWICE,2017.06.28
45,80249916,TWICE (트와이스),20097378,SIGNAL,2017.05.15
46,80249916,TWICE (트와이스),20082818,TWICEcoaster : LANE 2,2017.02.20
47,80249916,TWICE (트와이스),20062529,TWICEcoaster : LANE 1,2016.10.24
48,80249916,Various Artists,20036845,<불후의 명곡 – 전설을 노래하다> - 조경수&함중아 편,2016.05.21
49,80249916,TWICE (트와이스),20032455,PAGE TWO,2016.04.25
50,80249916,TWICE (트와이스),20003708,THE STORY BEGINS,2015.10.20
