,album_id,song_id,song_title
0,20568948,32868027,Hare Hare
1,20568948,32868028,Catch a Wave
2,20568948,32868029,Hare Hare (Instrumental)
3,20568948,32868030,Catch a Wave (Instrumental)
4,20553416,32805345,SET ME FREE (ENG)
5,20553416,-,[권리없는 곡] SET ME FREE
6,20553416,32805347,SET ME FREE (Lindgren Remix) (ENG)
7,20553416,32805348,SET ME FREE (Lindgren Remix)
8,20553416,32805349,SET ME FREE (Tommy “TBHits” Brown Remix) (ENG)
9,20553416,32805350,SET ME FREE (Tommy “TBHits” Brown Remix)
10,20553416,32805351,SET ME FREE (ARMNHMR Remix) (ENG)
11,20541722,6192447,SET ME FREE
12,20541722,32757393,MOONLIGHT SUNRISE
13,20541722,6192448,GOT THE THRILLS
14,20541722,6192449,BLAME IT ON ME
15,20541722,6192450,WALLFLOWER
16,20541722,6192451,CRAZY STUPID LOVE
17,20541722,6192452,SET ME FREE (ENG)
18,20542727,-,[권리없는 곡] MOONLIGHT SUNRISE
19,20542727,32761034,MOONLIGHT SUNRISE (House remix)
20,20542727,32761035,MOONLIGHT SUNRISE (Club remix)
21,20542727,32761036,MOONLIGHT SUNRISE (R&B remix)
22,20542727,32761037,MOONLIGHT SUNRISE (Instrumental)
23,20488834,32629241,Talk that Talk
24,20488834,32629242,Queen of Hearts
25,20488834,32629243,Basics
26,20488834,32629244,Trouble
27,20488834,32629245,Brave
28,20488834,32629246,Gone
29,20488834,32629247,When We Were Kids
30,20482346,32603582,Celebrate
31,20482346,32603583,Voices of Delight
32,20482346,32603584,TICK TOCK
33,20482346,32603585,Flow like waves
34,20482346,32603586,That's all I'm saying
35,20482346,32603587,Bitter Sweet
36,20482346,32603588,Sandcastle
37,20482346,32603589,Just be yourself
38,20482346,32603590,Doughnut
39,20456193,32490878,I CAN'T STOP ME -Japanese ver.-
40,20456193,32490879,CRY FOR ME -Japanese ver.-
41,20456193,32490880,Alcohol-Free -Japanese ver.-
42,20456193,32490881,SCIENTIST -Japanese ver.-
43,20448811,32458665,The Feels (Benny Benassi Remix)
44,20448811,32458666,The Feels
45,20448811,32458667,The Feels (The Stereotypes Remix)
46,20448811,32458668,The Feels (YVES V Remix)
47,20448811,32458669,The Feels (Instrumental)
48,20448811,32458670,The Feels (Benny Benassi Remix Extended)
49,20448811,32458671,The Feels (The Stereotypes Remix Instrumental)
50,20448811,32458672,The Feels (YVES V Remix Instrumental)
51,20448811,32458673,The Feels (Benny Benassi Remix Instrumental)
52,20439091,32414326,Doughnut
53,20439091,32414327,Wonderful Day
54,20439091,32414328,Doughnut (Instrumental)
55,20439091,32414329,Wonderful Day (Instrumental)
56,20432142,32382036,SCIENTIST
57,20432142,32382037,MOONLIGHT
58,20432142,32382038,ICON
59,20432142,32382039,CRUEL
60,20432142,32382040,REAL YOU
61,20432142,32382041,F.I.L.A (Fall In Love Again)
62,20432142,32382042,LAST WALTZ
63,20432142,32382043,ESPRESSO
64,20432142,32382044,알고 싶지 않아 (REWIND)
65,20432142,32382045,선인장 (CACTUS)
66,20432142,32382046,"PUSH & PULL (JIHYO, SANA, DAHYUN)"
67,20432142,32382047,"HELLO (NAYEON, MOMO, CHAEYOUNG)"
68,20432142,32382048,"1, 3, 2 (JEONGYEON, MINA, TZUYU)"
69,20432142,32382049,CANDY
70,20432142,-,[권리없는 곡] The Feels (Korean ver.) CD ONLY
71,20432142,32382051,The Feels
72,20432142,32382052,SCIENTIST (R3HAB Remix)
73,20423915,32347798,The Feels
74,20423915,32347799,The Feels (The Stereotypes Remix)
75,20423915,32347800,The Feels (YVES V Remix)
76,20423915,32347801,The Feels (Instrumental)
77,20423915,32347802,The Feels (The Stereotypes Remix Instrumental)
78,20423915,32347803,The Feels (YVES V Remix Instrumental)
79,20422472,32342300,비와 당신
80,20422472,32342301,가을 우체국 앞에서
81,20422472,32342302,나는 너 좋아
82,20422472,32342303,누구보다 널 사랑해
83,20422472,32342304,좋아좋아
84,20422472,32342305,슈퍼스타
85,20422472,32342306,너에게
86,20422472,32342307,여전히 아름다운지
87,20422472,32342308,회상
88,20422472,32342309,It's My Life
89,20422472,32342310,하늘을 달리다 
90,20422472,32342311,Butterfly
91,20422472,32342312,언젠가는
92,20422472,32342313,Hospital Playlist Season2 Title
93,20422472,32342314,An ordinary story
94,20422472,32342315,Anxious thing
95,20422472,32342316,Emergency
96,20422472,32342317,Praying
97,20422472,32342318,The sun is up again
98,20422472,32342319,Everyone has pain
99,20422472,32342320,Cutie
100,20422472,32342321,What
101,20422472,32342322,Funny joke
102,20422472,32342323,Bad thing
103,20422472,32342324,Urgent patient
104,20422472,32342325,여전히 아름다운지 (Drama Ver.) 
105,20422472,32342326,It′s My Life (Drama Ver.)
106,20422472,32342327,하늘을 달리다 (Drama Ver.) 
107,20422472,32342328,Butterfly (Drama Ver.)
108,20422472,32342329,이젠 잊기로 해요 (Drama Ver.)
109,20422472,32342330,벌써 일년 (Drama Ver.)
110,20422472,32342331,넌 내게 반했어 (Drama Ver.)
111,20422472,32342332,비와 당신 (Drama Ver.)
112,20422472,32342333,나는 너 좋아 (Drama Ver.)
113,20422472,32342334,White-robed angel
114,20422472,32342335,Choding
115,20422472,32342336,No word
116,20422472,32342337,Chu Chu love
117,20422472,32342338,99′s swing
118,20422472,32342339,Anxious thoughts
119,20422472,32342340,Long surgery
120,20422472,32342341,Promise
121,20422472,32342342,Sick story
122,20422472,32342343,Saving people
123,20422472,32342344,OMG
124,20422472,32342345,Solution
125,20422472,32342346,Hold hands
126,20422472,32342347,Winter flower
127,20422472,32342348,Yawn
128,20422472,32342349,Small hope
129,20422472,32342350,Sunset
130,20422472,32342351,White jacket
131,20422472,32342352,Green cross
132,20422472,-,[권리없는 곡] 나는 너 좋아 (Acoustic Ver.) (CD ONLY)
133,20422472,-,[권리없는 곡] It′s My Life (Acoustic Ver.) (CD ONLY)
134,20411444,32295684,Perfect World
135,20411444,32295685,BETTER
136,20411444,32295686,Good at Love
137,20411444,32295687,Fanfare
138,20411444,32295688,Kura Kura
139,20411444,32295689,Four-leaf Clover
140,20411444,32295690,In the summer
141,20411444,32295691,PIECES OF LOVE
142,20411444,32295692,"Thank you, Family"
143,20411444,32295693,PROMISE
144,20407677,32279643,누구보다 널 사랑해
145,20407677,32279644,누구보다 널 사랑해 (Inst.)
146,20401773,32254320,Alcohol-Free
147,20401773,32254321,First Time
148,20401773,32254322,Scandal
149,20401773,32254323,Conversation
150,20401773,32254324,Baby Blue Love
151,20401773,32254325,SOS
152,20401773,-,[권리없는 곡] CRY FOR ME (English Ver.) (CD Only)
153,20396056,32230856,Kura Kura
154,20396056,32230857,Strawberry Moon
155,20396056,32230858,Kura Kura (Instrumental)
156,20396056,32230859,Strawberry Moon (Instrumental)
157,20368168,32103704,CRY FOR ME
158,20363916,32083981,I CAN'T STOP ME (English Ver.)
159,20361087,32071653,BETTER
160,20361087,32071654,Scorpion
161,20361087,32071655,BETTER (Instrumental)
162,20361087,32071656,Scorpion (Instrumental)
163,20358557,32060127,THE BADDEST
164,20358557,32060128,MORE
165,20358557,32060129,VILLAIN
166,20358557,32060130,DRUM GO DUM
167,20358557,32060131,I'LL SHOW YOU
168,20356321,32049967,I CAN’T STOP ME
169,20356321,32049968,HELL IN HEAVEN
170,20356321,32049969,UP NO MORE
171,20356321,32049970,DO WHAT WE LIKE
172,20356321,32049971,BRING IT BACK
173,20356321,32049972,BELIEVER
174,20356321,32049973,QUEEN
175,20356321,32049974,GO HARD
176,20356321,32049975,SHOT CLOCK
177,20356321,32049976,HANDLE IT
178,20356321,32049977,DEPEND ON YOU
179,20356321,32049978,SAY SOMETHING
180,20356321,32049979,BEHIND THE MASK
181,20349293,32018631,The Best Thing I Ever Did -Japanese ver.-
182,20349293,32018632,FANCY -Japanese ver.-
183,20349293,32018633,Feel Special -Japanese ver.-
184,20349293,32018634,MORE & MORE -Japanese ver.-
185,20349293,32018635,STUCK IN MY HEAD -Japanese ver.-
186,20349293,32018636,21:29 -Japanese ver.-
187,20344920,31999515,MORE & MORE (English Ver.)
188,20336242,31963271,Fanfare
189,20336242,31963272,MORE & MORE -Japanese ver.-
190,20336242,31963273,Fanfare (Lee Hae Sol Remix)
191,20336242,31963274,Fanfare (Instrumental)
192,20328553,31928989,MORE & MORE
193,20328553,31928990,OXYGEN
194,20328553,31928991,FIREWORK
195,20328553,31928992,MAKE ME GO
196,20328553,31928993,SHADOW
197,20328553,31928994,DON’T CALL ME AGAIN
198,20328553,31928995,SWEET SUMMER DAY
199,20304129,31823456,SWING
200,20304129,-,[권리없는 곡] Fake & True
201,20304129,-,[권리없는 곡] Stronger
202,20304129,-,[권리없는 곡] Breakthrough
203,20304129,-,[권리없는 곡] Changing!
204,20304129,-,[권리없는 곡] HAPPY HAPPY
205,20304129,-,[권리없는 곡] What You Waiting For
206,20304129,-,[권리없는 곡] Be OK
207,20304129,-,[권리없는 곡] POLISH
208,20304129,-,[권리없는 곡] How u doin’
209,20304129,-,[권리없는 곡] The Reason Why
210,20289431,31757137,Fake & True
211,20289431,31757138,Stronger
212,20289431,-,[권리없는 곡] Breakthrough
213,20289431,31757140,Changing!
214,20289431,-,[권리없는 곡] HAPPY HAPPY
215,20289431,31757142,What You Waiting For
216,20289431,31757143,Be OK
217,20289431,31757144,POLISH
218,20289431,31757145,How u doin’
219,20289431,31757146,The Reason Why
220,20278239,31706264,Feel Special
221,20278239,31706265,RAINBOW
222,20278239,31706266,GET LOUD
223,20278239,31706267,TRICK IT
224,20278239,31706268,LOVE FOOLISH
225,20278239,31706269,21:29
226,20278239,31706270,BREAKTHROUGH (Korean Ver.)
227,20267387,31658870,Breakthrough
228,20267387,31658871,FANCY -Japanese ver.-
229,20267387,31658872,Breakthrough (taalthechoi Remix)
230,20267387,31658873,Breakthrough (Instrumental)
231,20266064,31652393,HAPPY HAPPY
232,20266064,31652394,The Best Thing I Ever Did -Japanese ver.-
233,20266064,31652395,HAPPY HAPPY (collapsedone Remix)
234,20266064,31652396,HAPPY HAPPY (Instrumental)
235,20248246,31559397,FANCY
236,20248246,31559398,STUCK IN MY HEAD
237,20248246,31559399,GIRLS LIKE US
238,20248246,31559400,HOT
239,20248246,31559401,TURN IT UP
240,20248246,31559402,STRAWBERRY
241,20237192,31501068,LIKEY -Japanese ver.-
242,20237192,31501069,Heart Shaker -Japanese ver.-
243,20237192,31501070,What is Love? -Japanese ver.-
244,20237192,31501071,Dance The Night Away -Japanese ver.-
245,20237192,31501072,YES or YES -Japanese ver.-
246,20219843,31396291,STAY BY MY SIDE
247,20219843,31396292,BDZ
248,20219843,31396293,One More Time
249,20219843,31396294,Candy Pop
250,20219843,31396295,L.O.V.E
251,20219843,31396296,Wishing
252,20219843,31396297,Say it again
253,20219843,31396298,Wake Me Up
254,20219843,31396299,BRAND NEW GIRL
255,20219843,31396300,Be as ONE
256,20219843,31396301,I WANT YOU BACK (영화 'センセイ君主' OST)
257,20214828,31363293,올해 제일 잘한 일
258,20214828,31363294,Be as ONE (Korean Ver.)
259,20214828,-,[권리없는 곡] YES or YES
260,20214828,31363296,SAY YOU LOVE ME
261,20214828,31363297,LALALA
262,20214828,31363298,YOUNG & WILD
263,20214828,31363299,SUNSET
264,20214828,31363300,AFTER MOON
265,20214828,31363301,BDZ (Korean Ver.)
266,20205296,31299324,YES or YES
267,20205296,31299325,SAY YOU LOVE ME
268,20205296,31299326,LALALA
269,20205296,31299327,YOUNG & WILD
270,20205296,31299328,SUNSET
271,20205296,31299329,AFTER MOON
272,20205296,31299330,BDZ (Korean Ver.)
273,20193646,31230367,BDZ
274,20193646,31230368,One More Time
275,20193646,31230369,Candy Pop
276,20193646,31230370,L.O.V.E
277,20193646,31230371,Wishing
278,20193646,31230372,Say it again
279,20193646,31230373,Wake Me Up
280,20193646,31230374,BRAND NEW GIRL
281,20193646,31230375,Be as ONE
282,20193646,31230376,I WANT YOU BACK (영화 'センセイ君主' OST)
283,20178440,31139769,Dance The Night Away
284,20178440,31139770,CHILLAX
285,20178440,31139771,Shot thru the heart
286,20178440,-,[권리없는 곡] What is Love?
287,20178440,31139773,SWEET TALKER
288,20178440,31139774,HO!
289,20178440,31139775,DEJAVU
290,20178440,31139776,SAY YES
291,20178440,31139777,STUCK
292,20173266,31108121,I WANT YOU BACK (영화 'センセイ君主' OST)
293,20166976,31072118,Wake Me Up
294,20166976,31072119,Pink Lemonade
295,20166976,31072120,Wake Me Up (Inst.)
296,20166976,31072121,Pink Lemonade (Inst.)
297,20158937,31022636,What is Love?
298,20158937,31022637,SWEET TALKER
299,20158937,31022638,HO!
300,20158937,31022639,DEJAVU
301,20158937,31022640,SAY YES
302,20158937,31022641,STUCK
303,20146343,30944289,Candy Pop
304,20146343,30944290,BRAND NEW GIRL
305,20146340,30944285,One More Time
306,20146340,30944286,LUV ME
307,20135134,30877135,Heart Shaker
308,20135134,30877136,Merry & Happy
309,20135134,-,[권리없는 곡] LIKEY
310,20135134,30877138,거북이
311,20135134,30877139,MISSING U
312,20135134,30877140,WOW
313,20135134,30877141,FFW
314,20135134,30877142,DING DONG
315,20135134,30877143,24/7
316,20135134,30877144,날 바라바라봐
317,20135134,30877145,ROLLIN'
318,20135134,30877146,LOVE LINE
319,20135134,30877147,힘내! (DON'T GIVE UP)
320,20135134,30877148,널 내게 담아
321,20135134,30877149,잘자요 굿나잇
322,20126756,30826585,LIKEY
323,20126756,30826586,거북이
324,20126756,30826587,MISSING U
325,20126756,30826588,WOW
326,20126756,30826589,FFW
327,20126756,30826590,DING DONG
328,20126756,30826591,24/7
329,20126756,30826592,날 바라바라봐
330,20126756,30826593,ROLLIN'
331,20126756,30826594,LOVE LINE
332,20126756,30826595,힘내! (DON'T GIVE UP)
333,20126756,30826596,널 내게 담아
334,20126756,30826597,잘자요 굿나잇
335,20105347,30700998,Like OOH-AHH -Japanese ver.-
336,20105347,30700999,CHEER UP -Japanese ver.-
337,20105347,30701000,TT -Japanese ver.-
338,20105347,30701001,KNOCK KNOCK -Japanese ver.-
339,20105347,30701002,SIGNAL -Japanese ver.-
340,20097378,30653453,SIGNAL
341,20097378,30653454,하루에 세번
342,20097378,30653455,ONLY 너
343,20097378,30653456,HOLD ME TIGHT
344,20097378,30653457,EYE EYE EYES
345,20097378,30653458,SOMEONE LIKE ME
346,20082818,30557790,KNOCK KNOCK
347,20082818,30557791,녹아요
348,20082818,-,[권리없는 곡] TT
349,20082818,30557793,1 TO 10
350,20082818,30557794,PONYTAIL
351,20082818,30557795,JELLY JELLY
352,20082818,30557796,PIT-A-PAT
353,20082818,30557797,NEXT PAGE
354,20082818,30557798,ONE IN A MILLION
355,20082818,-,[권리없는 곡] TT (TAK Remix) (CD ONLY)
356,20082818,-,[권리없는 곡] OOH-AHH하게 (Inst.) (CD ONLY)
357,20082818,-,[권리없는 곡] CHEER UP (Inst.) (CD ONLY)
358,20082818,-,[권리없는 곡] TT (Inst.) (CD ONLY)
359,20062529,30428038,TT
360,20062529,30428039,1 TO 10
361,20062529,30428040,PONYTAIL
362,20062529,30428041,JELLY JELLY
363,20062529,30428042,PIT-A-PAT
364,20062529,30428043,NEXT PAGE
365,20062529,30428044,ONE IN A MILLION
