,album_id,song_id,song_title
0,19953014,95947557,FIRE (CHN Version)
1,19425900,94455245,불이나
2,19425900,94455308,IDK (I DON'T KNOW)
3,19425900,94455351,LEGGO
4,19425900,94455390,불이나 (ENG VER.)
5,20298467,31799792,Bad Girl For You
6,20298467,31799793,Break My Heart
7,882953,5639687,ME&YOU
8,882953,5639688,WE ARE..
9,882953,5639689,아끼지마
10,882953,5639690,어떻게지내
11,882953,5639691,나의밤
12,882953,5639692,내일해 (Urban Mix)
13,882953,5639693,ME&YOU (Inst.)
14,821932,5504602,알러뷰
15,821932,5504603,알러뷰 (Inst.)
16,765652,5290762,하나보단 둘 (2018 Remastered Ver.)
17,765652,5290763,하나보단 둘 (2018 Remastered Ver.) (Inst.)
18,753952,5251422,아슬해
19,753952,5251423,아슬해 (Inst.)
20,744401,5217584,How Why
21,744401,5217585,How Why (Inst.)
22,20158452,31019652,One More Time
23,20158452,-,[권리없는 곡] 자~엉덩이
24,728078,5168522,내일해
25,728078,5168523,내일해 (Inst.)
26,712612,5124822,데려다 줄래
27,712612,5124823,데려다 줄래 (Inst.)
28,702212,5090982,꿈에 (솔지 SOLO) (2018 Remastering Ver.)
29,702212,5090983,꿈에 (솔지 SOLO) (2018 Remastering Ver.) (Inst.)
30,682292,5031622,덜덜덜
31,682292,5031623,Too Good To Me
32,682292,5031624,꿈에 (솔지 SOLO)
33,682292,5031625,ALICE (feat. PINKMOON) (정화 SOLO)
34,682292,5031626,Weeknd (LEx하니)
35,682292,5031627,서툰 이별 (혜린 SOLO)
36,631120,4888897,Boy
37,631120,4888898,낮보다는 밤
38,631120,4888899,How Why
39,631120,4888900,우유 (하니 SOLO)
40,631120,4888901,Velvet (LE SOLO)
41,631120,4888902,낮보다는 밤 (Inst.)
42,15431920,-,[권리없는 곡] 上下（Chinese Ver.）
43,15431936,-,[권리없는 곡] CREAM（Chinese Ver.）
44,566252,4734544,데려다줄래
45,566252,4734545,L.I.E
46,566252,4734546,알면서
47,566252,4734547,Hello (하니 SOLO)
48,566252,4734548,CREAM
49,566252,4734549,3% (솔지 SOLO)
50,566252,4734550,Only One
51,566252,4734551,당연해
52,566252,4734552,냠냠쩝쩝 (정화 & 혜린)
53,566252,4734553,"여름, 가을, 겨울, 봄"
54,566252,4734554,GOOD
55,566252,4734555,Hot Pink (Remix)
56,566252,4734556,L.I.E (JANNABI MIX)
57,539711,4626263,Hot Pink
58,533111,-,[권리없는 곡] 우리 사랑 이대로
59,533111,-,[권리없는 곡] 배반의 장미
60,533111,-,[권리없는 곡] 꿈의 대화
61,533111,-,[권리없는 곡] Poison
62,533111,-,[권리없는 곡] 비몽
63,533111,-,[권리없는 곡] 사랑스러워
64,496024,4285763,아예 (Ah Yeah)
65,496024,4285764,아슬해
66,496024,4285765,토닥토닥
67,496024,4285766,With Out U
68,496024,4285767,1m
69,496024,4285768,위아래
70,496024,4285769,매일밤 (ver.2)
71,496024,4285770,아예 (Ah Yeah) (inst.)
72,478389,-,[권리없는 곡] 회상
73,478389,-,[권리없는 곡] 한 마리 새가 되어
74,478389,-,[권리없는 곡] 파초
75,478389,-,[권리없는 곡] 너 나 좋아해 나 너 좋아해
76,478389,-,[권리없는 곡] 사랑이여
77,478389,-,[권리없는 곡] 찻잔
78,478389,-,[권리없는 곡] 떠나야 할 그 사람
79,447664,3647762,위아래
80,447664,3647763,위아래 (inst.)
81,366208,2955634,돈의 화신 Opening Title
82,366208,2955635,너는 사랑이다
83,366208,2955636,Up & Down
84,366208,2955637,너였나봐
85,366208,2955638,Chance
86,366208,2955639,그대 위한 날에
87,366208,2955640,Money (feat. 강민희 Of 미스에스)
88,366208,2955641,너는 사랑이다 (Acoustic ver.)
89,366208,2955642,Caval (기타: 박주원)
90,366208,2955643,차돈의 테마
91,366208,2955644,Rights Of Man (남자의 자격) (기타: 박주원)
92,366208,2955645,재인의 테마
93,366208,2955646,Vendetta
94,366208,2955647,공모자들
95,366208,2955648,"누구나 검사가 될 순 있지만, 정의롭긴 쉽지 않아"
96,366208,2955649,Money On My Hands
97,366208,2955650,A Painful Reminiscence
98,366208,2955651,Uncertainly
99,366208,2955652,불야성
100,366208,2955653,Lovely 재인 (피아노: 윤한)
101,357621,2887337,Up & Down
102,357621,2887338,Up & Down (inst.)
103,343953,2776544,Hey Girl
104,343953,2776545,Tell Me Now
105,343953,2776546,가까이 가까이
106,343953,2776547,너의 우산
107,343953,2776548,Hey Boy
108,343953,2776549,우리 몰랐던 때로
109,343953,2776550,너뿐이다
110,343953,2776551,Hey Girl (inst.)
111,343953,2776552,Tell Me Now (inst.)
112,343953,2776553,가까이 가까이 (inst.)
113,343953,2776554,너의 우산 (inst.)
114,343953,2776555,우리 몰랐던 때로 (inst.)
115,342973,2769515,매일밤
116,342973,2769516,매일밤 (inst.)
117,337917,2730374,하나 보단 둘
118,337917,2730375,I Feel Good
119,337917,2730376,전화벨
120,337917,2730377,Think About
121,337917,2730378,Whoz That Girl Part.2
122,337917,2730379,I Feel Good (R.Tee Remix)
123,321379,2580209,I Do
124,321379,2580210,Whoz That Girl
