,album_id,song_id,song_title
0,20078666,30527911,안녕
1,416068,3408186,Crush
2,416068,3408187,Come Back Home
3,416068,3408188,너 아님 안돼
4,416068,3408189,살아 봤으면 해
5,416068,3408190,착한 여자
6,416068,3408191,멘붕 (CL Solo)
7,416068,3408192,Happy
8,416068,3408193,Scream
9,416068,3408194,Baby I Miss You
10,416068,3408195,Come Back Home (Unplugged ver.)
11,398013,3284519,그리워해요
12,382253,3150155,Do You Love Me
13,377214,3111485,Falling In Love
14,334306,2700562,I Love You
15,294235,2406672,내가 제일 잘 나가
16,294235,2406673,UGLY
17,294235,2406674,Lonely
18,294235,2406302,Hate You
19,294235,2406675,Don't Cry
20,294235,2406676,Don't Stop The Music (Bonus Track)
21,291231,2376722,내가 제일 잘 나가
22,282889,2330962,Lonely
23,237329,2074302,Can't Nobody
24,237329,2074303,Go Away
25,237329,2074304,박수쳐
26,237329,-,[19금] 난 바빠
27,237329,2074306,아파 (Slow)
28,237329,2074307,사랑은 아야야
29,237329,2074308,You And I
30,237329,2074309,Please Don't Go
31,237329,2074310,Kiss
32,237329,2074311,날 따라 해봐요
33,237329,2074312,I Don't Care (Reggae Mix)
34,237329,-,[19금] Can't Nobody (English ver.)
35,217151,1931627,날 따라 해봐요
36,197401,1796261,I Don't Care (Reggae Mix ver.)
37,190115,1769621,Fire
38,190115,1765808,I Don't Care
39,190115,1769622,In The Club
40,190115,1769623,Let's Go Party
41,190115,1769624,Pretty Boy
42,190115,1769625,Stay Together
43,190115,1769626,Lollipop (빅뱅 & 2NE1) (Bonus Track)
44,183461,1735521,Fire
45,180845,1717523,Lollipop
