,album_id,song_id,song_title
0,20594607,32976681,Chili
1,4090891,6214822,I Love My Body
2,20535801,32734418,Grey Christmas
3,20535801,32734419,Grey Christmas (Inst.)
4,20533337,32724832,화사한 밤 (just talking to myself)
5,20533337,32724833,화사한 밤 (just talking to myself) (Inst.)
6,20481933,32601888,Somebody!
7,20481933,32601889,Lemon
8,4067958,6137218,FOMO
9,4067958,6137219,I'm a 빛
10,4067958,6137220,Bless U
11,4060820,6123119,I can't make you love me
12,4027522,6066538,Play With Life
13,4027522,6066539,Play With Life (Inst.)
14,20334444,31955567,Intro : Nobody else
15,20334444,31955568,마리아 (Maria)
16,20334444,31955569,Kidding
17,20334444,31955570,WHY
18,20334444,31955571,I’m bad too (Feat. DPR LIVE)
19,20334444,31955572,LMM
20,20334444,-,[권리없는 곡] 멍청이 (twit)
21,20330147,31935943,I Just Want To Stay With You
22,20330147,31935944,Orbit
23,20330147,31935945,연 (Gravity)
24,20330147,31935946,Maze
25,20330147,31935947,I Fall In Love
26,20330147,31935948,Please Don't Cry
27,20330147,31935949,꽃이 피는 걸 막을 순 없어요
28,20330147,31935950,Dream
29,20330147,31935951,Heart Break
30,20330147,31935952,나의 하루는 다 너로 가득해
31,20330147,31935953,My Love
32,20330147,31935954,모두 잠든 밤
33,20330147,31935955,너는 나의 시작이자 마지막이다
34,20330147,31935956,Title of The King
35,20330147,31935957,The King
36,20330147,31935958,The Fantasia of Another Dimension
37,20330147,31935959,Empire
38,20330147,31935960,Another World
39,20330147,31935961,The King Slayer
40,20330147,31935962,Imperial
41,20330147,31935963,Empire Theme
42,20330147,31935964,Prime Minister
43,20330147,31935965,King's Story
44,20330147,31935966,Into the Fantasy
45,20330147,31935967,Not Dead
46,20330147,31935968,My Love and…
47,20330147,31935969,Progress
48,20330147,31935970,The Day
49,20330147,31935971,Where Has She Been?
50,20330147,31935972,Hydrangea
51,20330147,31935973,Fury
52,20330147,31935974,Hold On
53,20330147,31935975,Luna
54,20330147,31935976,Parallel World
55,20330147,31935977,The War Is Over
56,20319363,31890374,Orbit
57,20319363,31890375,Orbit (Inst.)
58,970619,5875072,Physical (feat. 화사)
59,20281696,31720629,가을속에서
60,20281696,31720630,가을속에서 (Inst.)
61,20255770,31599542,Drive (feat. 죠지)
62,20255770,31599543,"한사람을 사랑하고 있어 (화사, 휘인 (마마무) (prod. 김현철)"
63,20255770,31599544,Tonight Is The Night (feat. SOLE)
64,20255770,31599545,열심
65,20255770,31599546,웨딩 왈츠 (feat. 옥상달빛)
66,20240034,-,[권리없는 곡] 샴푸의 요정
67,20237990,-,[권리없는 곡] 그대 우나봐
68,20235841,-,[권리없는 곡] 그대 내 맘에 들어오면은
69,20229446,31457072,멍청이(twit)
70,20229446,31457073,멍청이(twit) (Inst.)
71,20161948,31041905,주지마
72,20161948,-,[권리없는 곡] Rainy
73,20161948,-,[권리없는 곡] 빛
74,20161948,31041908,주지마 (Inst.)
75,642452,4915597,빌려줄게 (선무당이 가왕 잡는다 무당벌레)
76,642452,4915598,누구 없소 (날 따라해봐요 에어로빅소녀)
77,642452,4915599,Kiss Me (짐승남 강백호)
78,642452,4915600,사미인곡 (선무당이 가왕 잡는다 무당벌레)
79,642452,4915601,그대라는 사치 (짐승남 강백호)
80,642452,4915602,모나리자 (노래 9단 흥부자댁)
81,20092863,30623717,Love Comes
82,20092863,30623718,Love Comes (Eng Ver.)
83,20092863,30623719,Love Comes (Inst.)
