,album_id,song_id,song_title
0,20598583,32994651,RINGO
1,20598583,32994652,Sugar-holic
2,20598583,32994653,Playlist
3,20598583,32994654,STYLE
4,20598583,32994655,Voltage
5,20598583,32994656,Spice
6,20598583,32994657,Blah Blah Blah
7,20598583,32994658,Can't tie me down
8,20598583,32994659,SNEAKERS -Japanese ver.-
9,20598583,32994660,Cheshire -Japanese ver.-
10,20598583,32994661,Trust Me (MIDZY) -Japanese ver.-
11,20596196,32983951,Sugar-holic
12,4091768,6217613,SUPERPOWERS
13,4091768,6217614,SUPERPOWERS (Inst.)
14,20595294,32979524,RINGO
15,20592221,32966643,Trust Me (MIDZY) -Japanese ver.-
16,4089506,6210716,BET ON ME
17,4089506,6210717,CAKE
18,4089506,6209062,None of My Business
19,4089506,6210718,Bratty (나쁜 애)
20,4089506,6210719,Psychic Lover
21,4089506,6210720,Kill Shot
22,20530920,32714378,Cheshire
23,20530920,32714379,Snowy
24,20530920,32714380,Freaky
25,20530920,32714381,Boys Like You
26,20500633,32678664,Boys Like You
27,20497236,32663402,Blah Blah Blah
28,20497236,32663403,Can't tie me down
29,20497236,32663404,Blah Blah Blah (Instrumental)
30,20497236,32663405,Can't tie me down (Instrumental)
31,18913825,92824809,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY)
32,20479942,32593443,SNEAKERS
33,20479942,32593444,RACER
34,20479942,32593445,WHAT I WANT
35,20479942,32593446,Free Fall
36,20479942,32593447,365
37,20479942,32593448,DOMINO
38,20479942,32593449,SNEAKERS (English Ver.)
39,20460088,32508721,Voltage
40,20460088,32508722,Spice
41,20460088,32508723,Voltage (Instrumental)
42,20460088,32508724,Spice (Instrumental)
43,20443174,32432677,"Weapon (With 뉴니온, 플로어) (Prod. Czaer)"
44,20443174,32432678,"Fire (With 브랜뉴차일드, 클루씨)"
45,20443174,32432679,"Bada Boom (With 미스몰리, 턴즈)"
46,20440621,32420791,DALLA DALLA -Japanese ver.-
47,20440621,32420792,ICY -Japanese ver.-
48,20440621,32420793,WANNABE -Japanese ver.-
49,20440621,32420794,Not Shy -Japanese ver.-
50,20440621,32420795,In the morning -Japanese ver.-
51,20440621,32420796,LOCO -Japanese ver.-
52,20422533,32342561,LOCO
53,20422533,32342562,SWIPE
54,20422533,32342563,Sooo LUCKY
55,20422533,32342564,#Twenty
56,20422533,32342565,B[OO]M-BOXX
57,20422533,32342566,Gas Me Up
58,20422533,32342567,LOVE is
59,20422533,32342568,Chillin’ Chillin’
60,20422533,32342569,Mirror
61,20422533,32342570,LOCO (English Ver.)
62,20422533,32342571,달라달라 (Inst.)
63,20422533,32342572,ICY (Inst.)
64,20422533,32342573,WANNABE (Inst.)
65,20422533,32342574,Not Shy (Inst.)
66,20422533,32342575,마.피.아. In the morning (Inst.)
67,20422533,32342576,LOCO (Inst.)
68,20406339,32273864,얼음깨
69,20396757,32233536,마.피.아. In the morning (English Ver.)
70,20394135,32222692,마.피.아. In the morning
71,20394135,32222693,Sorry Not Sorry
72,20394135,32222694,KIDDING ME
73,20394135,32222695,Wild Wild West
74,20394135,32222696,SHOOT!
75,20394135,32222697,TENNIS (0:0)
76,20385673,32185518,믿지 (MIDZY)
77,20385673,32185519,믿지 (MIDZY) (English Ver.)
78,20374571,32131832,Not Shy (English Ver.)
79,20374571,32131833,WANNABE (English Ver.)
80,20374571,32131834,ICY (English Ver.)
81,20374571,32131835,달라달라 (English Ver.)
82,20343816,31994992,Not Shy
83,20343816,31994993,Don’t Give A What
84,20343816,31994994,Louder
85,20343816,31994995,iD
86,20343816,31994996,SURF
87,20343816,31994997,Be In Love
88,20311029,31852657,WANNABE
89,20311029,31852658,TING TING TING with Oliver Heldens
90,20311029,31852659,THAT’S A NO NO
91,20311029,31852660,NOBODY LIKE YOU
92,20311029,31852661,YOU MAKE ME
93,20311029,31852662,I DON’T WANNA DANCE
94,20311029,31852663,24HRS
95,20268357,31663145,ICY
96,20268357,31663146,CHERRY
97,20268357,31663147,IT’z SUMMER
98,20268357,31663148,달라달라 (DallasK Remix)
99,20268357,31663149,WANT IT? (Imad Royal Remix)
100,20229007,31454805,달라달라
101,20229007,31454806,WANT IT?
