,artist_id,artist_name,album_id,album_title,song_id,song_title,release_date,song_artist,song_lyrics
0,80177857,마마무(Mamamoo),20547560,[화사쇼 Vol.3] MMM Simile,32780889,MMM Simile (Live ver.),2023.02.19,마마무(Mamamoo),"[내 몸에서 널 뺀 만큼 욕조에 물이
미련이 되어 넘쳐흘러
한숨이 가득 그 공간을 채워
새벽이 찾아오면
혼자 남겨질 때면
Starry night 별이 빛나는 밤
네가 휘휘휘 불어와
너와 나 나눈 수많은 밤
나를 취하게 만들어 별이 빛나는 밤
Knock Knock 낯선 너의 등장이
평소답지 않은 눈빛이
뭔가 느낌이 좀 수상해
지금은 12시 10분 전
점점 분위기에 취하고
눈빛은 서로를 비추고
흐르는 침묵도 끈적해
터질 것만 같은 우리 사이
너와 나 입을 맞춰 I feel good
너에게 나를 맡겨 I feel good
이건 좀 위험해 위험해 위험해 나
선을 넘을 것만 같아
너와 나 같이 그린 I feel good
오렌지 빛깔 그림 I feel good
조금은 위험해 위험해 위험해도
멈출 수가 없어 나 I feel good
I feel good
I feel good
첫 번째 플랜 감탄사
그동안에 찾아 헤맨 남자
음오아예스 맞는 옷처럼 잘 어울리는 너야
부드럽게 이런 말 어떤 것 같아?
음 두 번째 플랜 먼저 당기기
오오 동공 떨리는 초침 스탠바이 큐
아 시간 되면 차 한잔할래요?
예스 이런 건 어떤 것 같아?
oh yes 음 오 아 예
너에게 빠져들겠어 자꾸 반응하잖아
oh yes 음 오 아 예
그래 난 다가가겠어 넌 내 취향저격 ace
목소리도 oh yes
눈웃음도 oh yes
네 모든 게
머리부터 발끝까지 다 oh yes
지금 널 보면 난 oh yes
단둘이서 oh yes
드루루 드루루 드루루 oh yes
코 묻은 티
삐져나온 입
떡진 머리
난 상관없지
코 묻은 티
삐져나온 입
떡진 머리
내가 하면 HIP
코 묻은 티
삐져나온 팬티
떡진 머리
난 상관없지
코 묻은 티
삐져나온 팬티
떡진 머리
내가 하면 HIP
삐삐삐 논란이 돼 my fashion
별로 신경 안 써 그저 action
자꾸 click me click me 홀린 듯이 zoom
Close up close up close up
HIP 해 HIP HIP
머리 어깨 무릎 HIP
HIP HIP HIP HIP HIP HIP 해 HIP HIP
머리 어깨 무릎 HIP
HIP HIP HIP HIP 해 HIP
월화수목금토일 난 매일매일 너를 생각해
넌 나를 생각해? Word up Moon star
A형 B형 AB, O형 플러스 마이너스 상관없어
S극과 N극처럼 어떤 공식이든 끌려
단지 그냥 너라서
우리 둘 사이 딱 한 뼘 사이
매일 아침 난 너의 목소리로 눈을 뜨고
우리 둘 사이 딱 맞는 타입
Come on 거기 미스터
Come on 이리와 봐
천천히 아주 조금씩
Hey 거기 미소가 예쁜 남자 바로 너
너너너너 아아아아
날 미치게 하는 그런 남자
몸매도 얼굴도 시선강탈
Hey Mr.애매모호 피아노 맨 바로 너
너너너너 아아아아
나 지금 너 땜에 혼란스러
제발 누가 나 좀 말려줘
come on 넌 is 뭔들]"
1,80177857,마마무(Mamamoo),20547560,[화사쇼 Vol.3] MMM Simile,32780890,MMM Simile (Inst.),2023.02.19,마마무(Mamamoo),[]
2,80177857,마마무(Mamamoo),4080525,MIC ON,6178608,"하나둘셋 어이! (1,2,3 Eoi!)",2022.10.11,마마무(Mamamoo),"[하나둘셋 어이!
다 모여 여기
마마무하고 거기
꽉 잡아 쭈욱
거기 하나둘셋 너희
얘들 좀 봐 
그냥 별일 아니야
MMMM
툭툭 털어내 어서 빨리

오늘이 바로 가장 젊은 날인데 Stay young
자꾸 그럴래 
어깨 들썩거리게
하나둘셋 여기서
둘둘셋 우리끼리!

I say MAMAMOO
오늘 밤 여기 붙어
MAMAMOO
두 손을 머리 위로
MAMAMOO 
아무 생각 말고 들어봐 I say 

딸기는 맛있어
고양이는 귀여워
엉뚱한 MAMAMOO-Woo-Hoo
반하나 나두 너두 나두 
야 나두!
보자 보자 보자 보자 어디 보자 

애들은 가라구구 
못 노는 사람 누구
재껴버려 다 다
음악은 힙합 더기덕  

MOO-Woo-Hoo 
같이 놀아줘 쭈욱쭈욱
그래 그래 그래 그래 잘한다

One Two Three Eoi!
걱정은 넣어둬 지갑에 두둑이
말썽쟁이들아, 해줘 도둑질
걱정 쟤들 주고 쌓아 올려 
통장에는 넘쳐흘러 0원이 
One &amp; Two &amp; Three &amp; Four 
여긴 어때? 별점 리뷰?
맛있는 게 너무너무 많으니까
거기 걱정 마 계산은 내가 해 어이

멋지게 사는 건지 
의심이 되는 날이면
나를 찾아 
날을 새자 
하나둘셋 여기서
둘둘셋 우리끼리!

I say MAMAMOO 
쳐다만 보지 말고 
MAMAMOO
두 손을 머리 위로
MAMAMOO 
아무 생각 말고 들어봐 I say 

피자는 맛있어 
Tequila 한잔해
계산은 MAMAMOO-Woo-Hoo
반하나 나두 너두 나두 
야 나두!
보자 보자 보자 보자 어디 보자 

애들은 가라구구 
못 노는 사람 누구
재껴버려 다 다
음악은 힙합 더기덕  

MOO-Woo-Hoo 
같이 놀아줘 쭈욱쭈욱
그래 그래 그래 그래 잘 한다
하나둘셋 어이!]"
3,80177857,마마무(Mamamoo),4080525,MIC ON,6178609,ILLELLA (일낼라),2022.10.11,마마무(Mamamoo),"[Hey
One Two Three 
밤이 깊어져
단둘이 밤이 길어져
열두시가 뭐가 문제야
일낼라 해 일낼라 해
골목길 밤은 깊어지고
달빛이 꽉 차올라
Woo 이리야
일낼라 해 일낼라 일내 yeah

해가 뜨기 전에 난
너를 떠보고 싶은 오늘 밤
일이 날까 일이나 낼까
별이 빛나는 밤에
너의 눈빛에 취하고 있어
아닌 척해도 티가 나 점점
일이 날까 일이나 낼까
모두 잠든 이 밤에

이 밤은 다크나이트
또 논란이 따라와
화끈하게 don't stop
더 더 따라봐
우린 야만 말려봐라 암만
잔뜩 성이 난 야수처럼 으르렁대

One Two Three 
밤이 깊어져
단둘이 밤이 길어져
열두시가 뭐가 문제야
일낼라 해 일낼라 해
골목길 밤은 깊어지고
달빛이 꽉 차올라
Woo 이리야
일낼라 해 일낼라 일내 yeah

ILLELLA-LALLA 해
ILLELLA-LALLA 해
일낼라 해 일낼라 일내 yeah

달밤에 기대어 
너와 나 뒹굴뒹굴
부풀어 커진 마음
뒤척여 매일 밤
집에 가지 마
취하는 밤에

너와 밤거리를 헤매고 있어
모든 것들이 다 멋져 보여
일이 날까 일이나 낼까
Eh eh eh 이리야

One Two Three 
밤이 깊어져
단둘이 밤이 길어져
열두시가 뭐가 문제야
일낼라 해 일낼라 일내 yeah
골목길 밤은 깊어지고
달빛이 꽉 차올라
Woo 이리야
일낼라 해 일낼라 일내 yeah

ILLELLA-LALLA 해
ILLELLA-LALLA 해
일낼라 해 일낼라 일내 yeah
ILLELLA-LALLA 해
ILLELLA-LALLA 해
일낼라 해 일낼라 일내 yeah]"
4,80177857,마마무(Mamamoo),4080525,MIC ON,6178610,L.I.E.C,2022.10.11,마마무(Mamamoo),"[L.I.E.C 
질러 나와 같이 
돌아이같이 다

L.I.E.C 
Do what you wanna do 
같이 가 모두     
Phone 은 잠시 down
잡아 택시 타고 Let's ride
먹고 마시고 
I'm feeling alive

후 한숨만 나와 
툭 치면 울 것 같은 
하루가 지나간다 

난 멋지게 살고 싶은데 
못 놀고 살고 있어 
괜찮아 
너의 하루 끝엔 내가 서있어 

No doubt 
그냥 네 멋대로 해 다
네비엔 없는 길로 가 
Go go go 고생 끝 
Let's get started  
놀아 같이 다

L.I.E.C 
Do what you wanna do 
같이 가 모두     
Phone 은 잠시 down
잡아 택시 타고 Let's ride
먹고 마시고 
I'm feeling alive

어디야 왜 혼자야 
지금이 몇 시야 빨리 나와 
주머니 텅 잔고 걱정 하지마 
빚내도 내가 다 쏴 

내 마음대로 살아갈거야 난
Life is so cool cool cool 
해보고 싶은 게 많았는데 
달만 보고 사는 게 웃프네 

L.I. L.I. L.I. L.I.E.C 
Do what you wanna do 
같이 가 모두     
Phone 은 잠시 down
잡아 택시 타고 Let's ride
먹고 마시고 
I'm feeling alive

그냥 해 너 답게 
모두 뻑이 가게 해 
그냥 해 답답할 땐 
L.I.E.C 

그냥 해 너 답게 
모두 뻑이 가게 해 
그냥 해 답답할 땐

L.I.E.C 
Do what you wanna do 
같이 가 모두     
Phone 은 잠시 down
잡아 택시 타고 Let's ride
먹고 마시고 
I'm feeling alive

그냥 해 
그냥 뻑이 가게 해 
L.I.E.C 이건 진심 
그냥 해 
그냥 뻑이 가게 해 
L.I.E.C]"
5,80177857,마마무(Mamamoo),4073123,I SAY MAMAMOO : THE BEST - Japan Edition -,6154203,Decalcomanie -Japanese ver.-,2022.03.23,마마무(Mamamoo),"[

Knock Knock
見慣れぬ瞳
미나레누히토미
　
You’re so 違う眼差し
You’re so 치가우 마나자시
モナムールGimme your tenderness
모나무르 Gimme your tenderness
長い夜は これから
나가이요루와 코레카라

ときめき感じたの
토키메키 간지타노
視線照らし合えば
시센테라시 아에바
沈黙さえIt’s OK!
친모쿠사에It’s OK!
避けられない 運命
사케라레나이 운메이
 
Nobody but you my babe! I feel good
ありのまま Kissing I feel good
아리노마마 Kissing I feel good
かなり 危険 危険 危険な
카나리 키켄 키켄 키켄나
罠に堕ちそうよ
와나니 오치소우요
ふたりで描いた I feel good
후타리데 에가이타 I feel good
オレンジ色の絵 I feel good
오렌지이로노에 I feel good
少し 危険 危険 危険で
스코시 키켄 키켄 키켄데
もう止められない I feel good
모우 토메라레나이 I feel good

knock knock
予感がしたの
요칸가 시타노
私 勘がいいの
와타시 칸가이이노
もう 戻れはしない
모우 모도레와시나이
ふたりだけの 夜明けね
후타리다케노 요아케네

At that time
Knock knock
去年の夏から
쿄넨노 나츠카라
Such a 思春期 こっそり夢見たRomance
Such a 시슌키 콧소리유메미타Romance
それが今日なの Oh yes!
소레가 쿄우나노Oh yes!
Oh 携帯Off 息さえOff
Oh 케이타이 Off 이키사에 Off 
秘密のParty Laid the red carpet
히미츠노Party Laid the red carpet
私の世界へ 歓迎
와타시노세카이에 칸게이

Knock knock
両手を頭に Clap your hands
료-테오 아타마니 Clap your hands

Nobody but you my babe! I feel good
悩ましくWant you! I feel good
나야마시쿠 Want you! I feel good
これは 危険 危険 危険な
코레와 키켄 키켄 키켄나
夜に負けそうよ
요루니 마케소우요
ふたりで描いた I feel good
후타리데 에카이타  I feel good
オレンジ色の絵 I feel good
오렌지이로노에 I feel good
やっぱり 危険 危険 危険で
얏빠리 키켄 키켄 키켄데
止めても 遅いわ I feel good
토메테모 오소이와 I feel good

囁くその声 (I feel good)
사사야쿠 소노코에
その手 その目 (I feel good)
소노테 소노메
ふたりっきり見る朝陽
후타릿키리미루아사히
I feel good good good good

もつれた髪の毛 グッドボディーライン
모쯔레타 카미노케 굿바디라인
バックハグまで見たいの
바쿠하구마데 미타이노
頭こくりして 息さえ出来ないFace
아타마코쿠리시테 이키사에 데키나이 Face
I can’t control myself
準備したのよbabe
쥰비시타노요 babe

(MAMAMOO is coming back for you)
Knock knock knock knock
両手を頭に Clap your hands
료-테오 아타마니 Clap your hands

Nobody but you my babe! I feel good
ありのままKissing! I feel good
아리노마마 Kissing! I feel good
かなり 危険 危険 危険な
카나리 키켄 키켄 키켄나
罠に堕ちそうよ
와나니 오치소우요
ふたりで描いた I feel good
후타리데 에가이타  I feel good
オレンジ色の絵 I feel good
오렌지이로노에  I feel good
まるでお互い 塗り交わした
마루데오다카이 누리카와시타
デカルコマニーみたい I feel good
데칼코마니미타이 I feel good]"
6,80177857,마마무(Mamamoo),4073123,I SAY MAMAMOO : THE BEST - Japan Edition -,6154204,You Don't Know Me,2022.03.23,마마무(Mamamoo),"[

「12時に魔法が解ける」
쥬-니지니 마호-가 토케루
That is only true in the stories
探しに行くの 
사가시니 이쿠노
Something I can’t find between you &amp; I

星空も見えない City lights street life
호시조라모 미에나이 City lights street life
迷路の出口を照らして Tonight
메이로노 데구치오 테라시테 Tonight

You don’t know me 笑顔の裏も
You don’t know me 에가오노 우라모
You don’t know me 知らないくせに
You don’t know me 시라나이쿠세니
服じゃない髪じゃない私を見て
후쿠쟈나이 카미쟈나이 와타시오 미테
You don’t know me

音楽に包まれてると
옹가쿠니 츠츠마레테루토
The pain goes away for a moment
言葉にできない想い全て静まってく
코토바니 데키나이 오모이 스베테 시즈맛테쿠

一人では生きられない I know でも
히토리데와 이키라레나이 I know 데모
ありのままの自分で I want to be loved
아리노마마노 지분데  I want to be loved

You don’t know me 笑顔の裏も
You don’t know me 에가오노우라모
You don’t know me 知らないくせに
You don’t know me 시라나이쿠세니
服じゃない髪じゃない私を見て
후쿠쟈나이 카미쟈나이 와타시오미테
You don’t know me

You don’t know me

Yeah Yeah
君にだけは素直でいたい
키미니다케와 스나오데이타이
私の瞳はYou
와타시노 히토미와 You
君で満ちている
키미데 미치테이루
Look at me eyes
Look at me eyes eyes
君のすべてが気になる
키미노스베테가 키니나루
君のすべてになりたい
키미노스베테니 나리타이
外にいないで中で私を抱きしめて
소토니 이나이데 나카데 와타시오 타키시메테
私を見せてあげる
와타시오 미세테 아게루
Can I go with you?

You don’t know me 笑顔の裏も
You don’t know me 에가오노 우라모
You don’t know me 知らないくせに
You don’t know me 시라나이 쿠세니
服じゃない髪じゃない私を見て
후쿠쟈나이 카미쟈나이 와타시오 미테
目をそらさないで
메오소라사나이데
You don’t know me イメージだけで
You don’t know me 이메지다케데
You don’t know me 満足げな face
You don’t know me 만조쿠게나 face
You won’t go deep you won’t go deep いつまでも
You won’t go deep you won’t go deep 이쯔마데모
You won’t know me]"
7,80177857,마마무(Mamamoo),4073123,I SAY MAMAMOO : THE BEST - Japan Edition -,6154120,Wind flower -Japanese ver.-,2022.03.23,마마무(Mamamoo),"[ありふれた 恋のStory
아리후레타 코이노 Story
平凡な サヨナラ Sweet heart
헤이본나 사요나라 Sweet heart
わかるでしょう?
와카루데쇼우?
寂しくて Miss you すごく辛かった
사비시쿠테 Miss you 스고쿠 쯔라캇따

そばにいると上手く愛せなくて
소바니 이루또 우마쿠 아이세나쿠테
今になって浮かぶ 甘い時
이마니 낫떼 우카부 아마이 토키
後悔 How many times?
코우카이 How many times?
あの花たちが Why 美しく見えるの? 
아노하나타치가 Why 우츠쿠시쿠 미에루노?

Wind flower Wind flower
あなたとの物語 
아나타토노 모노가타리
Wind flower Wind flower

Hu Hu Hu Hu 二人だけが 
Hu Hu Hu Hu 후타리타케가
Tu Tu Tu Tu 辛いだけなの? 
Tu Tu Tu Tu 쯔라이다케나노?
何度も咲く花のように Flower Yeah 
난도모 사쿠하나노요우니 Flower Yeah 
Get better day by day Get better day by day 
 
爽やかな風の日（風の日 All day）
사와야카나 카제노히 (카제노히 All day)
一人で過ごす夜（過ごす夜）
히토리데 스고스 요루 (스고스 요루)
Hu Hu Hu Hu 憂鬱は去り 
Hu Hu Hu Hu 유우츠와 사리
Get better day by day Get better day by day

それほどだった 一度だけの別れ
소레호도닷따 이치도다케노와카레
うるさい 出てみりゃノックする子 未練だ
우루사이 데테미랴노쿠수루코 미렌다
ナンデモ ナイってフリで食べる 豪華なディナー
난데모나잇떼 후리데 타베루 고우카나 디나
無気力 Vacant Missing Yeah
무키료쿠 Vacant Missing Yeah
暗雲天気に Downだよね
안운텐키니 Down 다요네
ナンデモナイ日がナイ！ 胸クソ悪い
난데모나이히가나이 무나쿠소와루이

何故美しくいられなかったの? 
나제 우츠쿠시쿠이라레나캇따노?
別れの歌詞を歌うだけなの? 
와카레노 카시오 우타우다케나노?
後悔だらけの愛 
코우카이다라케노 아이
あの花たちだけ 美しく咲いている 
아노 하나타치다케 우츠쿠시쿠 사이테이루

Wind flower Wind flower
変わってしまった二人 
카왓떼시맛따 후타리
Wind flower Wind flower
 
Hu Hu Hu Hu 別れだけが 
Hu Hu Hu Hu  와카레다케가 
Tu Tu Tu Tu 運命なの? 
Tu Tu Tu Tu 운메이나노?
何度も咲く花のように Wind flower Yeah 
난도모 사쿠하나노요우니 Wind flower Yeah 
Get better day by day Get better day by day

眩しく光る朝（光る All day）
마부시쿠 히카루 아사 (히카루 All day)
なんて自由な夜（自由な夜）
난떼 지유우나 요루 (지유우나 요루)
Hu Hu Hu Hu 涙乾き 
Hu Hu Hu Hu 나미다카와키
Get better day by day Get better day by day

好きになってないとしたら
스키니 낫떼나이또 시타라
サヨナラもなかったことでしょう
사요나라모 나캇따코토데쇼우
離れ離れの歌が
하나레바나레노 우타가
私を慰めてくれるのよ
와타시오 나구사메테 쿠레루노요
だから今日を生きます
다카라 쿄우오 이키마스

Hu Hu Hu Hu 二人だけが 
Hu Hu Hu Hu 후타리다케가
Tu Tu Tu Tu 辛いだけなの?
Tu Tu Tu Tu  쯔라이다케나노?
何度も咲く花のように Wind flower Yeah 
난도모 사쿠하나노요우니 Wind flower Yeah 
Get better day by day Get better day by day

爽やかな風の日（風の日 All day）
사와야카나 카제노히 (카제노히 All day)
一人で過ごす夜（過ごす夜）
히토리데 스고스 요루 (스고스 요루)
Hu Hu Hu Hu 憂鬱は去り（Oh I'm OK）
Hu Hu Hu Hu 유우츠와 사리 （Oh I'm OK）
Get better day by day Get better day by day]"
8,80177857,마마무(Mamamoo),4073123,I SAY MAMAMOO : THE BEST - Japan Edition -,6154121,Sleep Talk,2022.03.23,마마무(Mamamoo),"[Late night 背中合わせ King size bed 
Late night 세나카아와세 King size bed 
Lately 他愛もないことですれ違う
Lately 타아이모나이 코토데 스레치가우
あんなに愛した瞳も
안나니 아이시타 히토미모
今じゃ目を合わせることもできないの Oh no
이마쟈 메오아와세루코토모 데키나이노 Oh no

隣にいるのに How are we so far apart?
토나리니이루노니 How are we so far apart?
静まり返る Bed 寝息の合間で
시즈마리 카에루 Bed 네이키노 아이마데
I caught you calling out my name

Sleep talk 聞こえたの Sleep Talk
Sleep talk 키코에타노 Sleep talk
つぶやいた Name my name my name
츠부야이타 Name my name my name
Heard you say my name my name Oh yeah
Sleep talk 無意識な Sweet love
Sleep talk 무이시키나 Sweet love
囁いて Name my name my name
사사야이테 Name my name my name
I heard you say my name my name

Tell me that it's not too late

甘えているのは I know it でも Can't make a move
아마에테이루노와  I know it 데모 Can't make a move
時間はゆっくりと進んで
지캉와 윳쿠리또 스슨데
今夜も I turn my back どうしても素直になれない
콘야모  I turn my back 도우시테모 스나오니 나레나이

本当は今すぐ何も言わずに抱き寄せて欲しいだけ
혼토우와 이마스구 나니모 이와즈니 다키요세테호시이다케
不器用な二人プライドばっかりだけど I really do love you
부키요우나 후타리 프라이도 밧카리다케도 I really do love you

Sleep Talk 聞こえたの Sleep Talk
Sleep Talk 키코에타노 Sleep Talk
つぶやいた Name my name my name
츠부야이타 Name my name my name
Heard you say my name my name 
Sleep Talk 無意識な Sweet Love
Sleep Talk 무이시키나 Sweet Love
囁いて Name my name my name
사사야이테 Name my name my name
I heard you say my name my name Oh yeah

私にだけ聞かせて
와타시니다케 키카세테
変わらず君のそばにいるよ
카와라즈 키미노소바니이루요
喧嘩もいっぱいするけど
켕카모 잇빠이 수루케도
ただ一人君だけの傘になるから
타다히토리 키미다케노 카사니나루카라
君がいない空なんて あるわけない
키미가이나이소라난떼 아루와케나이
そんな君をたくさん傷つけた
손나 키미오 타쿠상 키즈츠케타
Don't worry 
I will try
欲しいよ
호시이요
気持ち 寝息 Sleep Talk
키모치 네이키 Sleep Talk

Sleep Talk 聞こえたの Sleep Talk
Sleep Talk 키코에타노 Sleep Talk
つぶやいた Name my name my name
츠부야이타 Name my name my name
Heard you say my name my name Oh yeah
Sleep Talk 無意識な Sweet Love
Sleep Talk 무이시키나 Sweet Love
囁いて Name my name my name
사사야이테 Name my name my name
I heard you say my name my name Oh yeah

Sleep Talk 聞こえたの Sleep Talk
Sleep Talk 키코에타노 Sleep Talk
つぶやいた Name my name my name
츠부야이타 Name my name my name
Heard you say my name my name Oh yeah
Sleep Talk 無意識な Sweet Love
Sleep Talk 무이시키나 Sweet Love
囁いて Name my name my name
사사야이테 Name my name my name
I heard you say my name my name Oh yeah]"
9,80177857,마마무(Mamamoo),4073123,I SAY MAMAMOO : THE BEST - Japan Edition -,6154122,Starry Night -Japanese ver.-,2022.03.23,마마무(Mamamoo),"[寒い空を塗り替える風
사무이소라오 누리카에루 카제
柔らかい春が訪れ
야와라카이 하루가 오토즈레
何か変わりそうな予感がするの
나니카와리소우나 요캉가 수루노
新しい日は来るかな
아타라시이 히와 쿠루카나

暗い夜に寂しく浮かんだ
쿠라이 요루니 사비시쿠 우칸다
キラキラ月が
키라키라 츠기가
光を描く
히카리오 에가쿠

君が出たことで
키미가데타코토데
浴槽、水が未練と
요쿠소우, 미즈가 미렌또
溢れるため息が その場所埋めてく
아후레루 다메이키가 소노바쇼 우메테쿠
夜は明けても
요루와 아케테모
私は Still alone
와타시와 Still alone

Starry night
こんな夜は
콘나요루와
I feel you you you around me
消せない記憶たちが
케세나이 키오쿠타치가
心離れない
코코로 하나레나이
夜空に Star light 
요조라니 Star light 
Ya ya ya ya ya ya
夜空に Star light
요조라니 Star light 
Ya ya ya ya ya ya
夜空に Star light 
요조라니 Star light 

冬が過ぎてまた花は咲く
후유가스기테 마타 하나와 사쿠
春色の香り纏って 
하루이로노 카오리 마톳떼
代わり映えのない日々を繰り返し
카와리바에노나이 히비오 쿠리카에시
それでも明日を待ってる
소레데모 아스오 맛떼루

日が沈めばいつものように
히가 시즈메바 이쯔모노요우니
夜な夜な描く
요나요나 에가쿠
あなたの姿
아나타노 스가타

Do you want me to leave? No 
私はそのまま oh
와타시와 소노마마 oh
暗い夜空に隠れ
쿠라이 요조라니 카쿠레
ふと見えないのよ
후토 미에나이노요
夜は明けても
요루와 아케테모
私は Still alone
와타시와 Still alone

Starry night
こんな夜は
콘나 요루와
I feel you you you around me 
消せない記憶たちが
케세나이 키오쿠타치가
心離れない
코코로 하나레나이
夜空に Star light
요조라니 Star light
Ya ya ya ya ya ya
夜空に Star light
요조라니 Star light
Ya ya ya ya ya ya
夜空に Star light 
요조라니 Star light

Starry Starry Night
君いない夜
키미이나이요루
心 空しい
코코로 무나시이
二人の姿は暮れ
후타리노스가타와 쿠레
現実拒み 目を閉じる
겐지츠코바미 메오토지루
なぜ君がちらつくの
나제키미가 치라츠쿠노
Leave me alone
崩れてく
쿠즈레테쿠

Starry night
こんな夜は
콘나요루와
I feel you you you around me 
消せない記憶たちが
케세나이 키오쿠타치가
心離れない
코코로 하나레나이
夜空に Star light
요조라니 Star light
Ya ya ya ya ya ya
夜空に Star light
요조라니 Star light
Ya ya ya ya ya ya
夜空に Star light
요조라니 Star light]"
