,artist_id,artist_name,album_id,album_title,song_id,song_title,release_date,song_artist,song_lyrics
0,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015405,MAGO,2020.11.09,여자친구(GFRIEND),"[더 활짝 필 밤이 시작돼
새로 쓰는 진짜 날 위한
The first page Yeah
6960 magic
춤추는 발끝은 Crazy
날 위한 축배를 Now
모든 Do's and Don'ts
지루해 이젠 다
빗자룰 타고 날아 볼래
Look at me
두려워하진 마 다치진 않아
My life is waiting for you
Yes you
거울 속 날 보고 웃는 그녀
Hakuna matata
My heart is beating for you
Yes you
No more fairy tale
밤은 Tic tak tic tak
Ring my heart
MAGO MAGO
심판해 봐 지금 날
흔들리지 않을 테니
MAGO MAGO
나를 위한 춤을 춰
밤은 Tic tak tic tak
Feel so high
나는 빛이자 어둠이 되고
거짓도 진실도 될 수가 있어
그저 원하면 원하는 대로
기쁨과 슬픔 그대로
다 내가 될 거야
불꽃은 피고 달빛이 가득해
We can dance in this moon night again
Come with me
잔을 들어 봐 미래를 가져 봐
My life is waiting for you
Yes you
거울 속 날 보고 웃는 그녀
Hakuna matata
My heart is beating for you
Yes you
No more fairy tale
밤은 Tic tak tic tak
Ring my heart
MAGO MAGO
심판해 봐 지금 날
흔들리지 않을 테니
MAGO MAGO
나를 위한 춤을 춰
밤은 Tic tak tic tak
Feel so high
In the midnight
In this midnight
불꽃의 축복 속 다시 태어나서 날아
My life is waiting for you
Yes you
거울 속 날 보고 웃는 그녀
Hakuna matata
My heart is beating for you
Yes you
No more fairy tale
밤은 Tic tak tic tak
Ring my heart
MAGO MAGO
심판해 봐 지금 날
흔들리지 않을 테니
MAGO MAGO
나를 위한 춤을 춰
밤은 Tic tak tic tak
Feel so high]"
1,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015406,Love Spell,2020.11.09,여자친구(GFRIEND),"[Um oh Um oh oh
Ya ya ya
Magic 알면 뻔한 비밀
그땐 마치 진짜 같던 신비
Ya ya ya
머리엔 열이 올라 뉴런을 헤집어 놔
사랑은 Magic ma ma ma ma magic
그 눈빛은 날 헷갈리게 해
날 미치게 했었지 너의 Spell
풀기 힘든 공식 같았어 Lo lo lo lo love
자꾸만 빠져 들어갔어 더 더 더 더 더
어쩔 줄을 몰라 Boom shakalah
다시 Zoom shakala
왜 그랬는지 몰라
가질 수 있다면 다 하리라
뭐라도 하리라
주문을 외워
Hey you 이젠 안 외워
바보같이 사랑의 묘약을 원했어
한심했던 그때의 나에게 전해
사랑의 마법은 없어
Lo lo lo Love spell
No no no Ya ya ya
Lo lo lo Love spell
No no no Ya ya ya
Love spell yeah yeah
미안하지만 기대하지 마
Love spell yeah yeah
다시 적어봐 도피하지 마
다칠까 두려워 마 그대로 부딪혀 봐
숨을 꼭 참고 Ma ma ma ma magic
밀고 당기는 시간과의 싸움
까만 거울 속 초조한 내 Face
불안하게 흔들리는 Lo lo lo lo love
그 맘을 즐겨보는 거야 더 더 더 더 더
어쩔 줄을 몰라 Boom shakalah
다시 Zoom Shakala
이제는 그만할래
솔직한 내 맘을 전하리라
날 보여 주리라
주문을 외워
Hey you 주문을 외워
바보 같은 사랑의 묘약은 버렸어
자랑스러운 지금의 나에게 전해
사랑의 마법은 없어
Lo lo lo Love spell
No no no Ya ya ya
Lo lo lo Love spell
No no no Ya ya ya
Love spell
Oh oh La la la la la la la
Love spell
Oh oh La la la la la la la
Love spell
Oh oh La la la la la la la
Love spell
사랑의 마법은 없어]"
2,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015407,Three Of Cups,2020.11.09,여자친구(GFRIEND),"[우리만의 Light this night
아무 생각하지 마 오늘 밤
다들 여기 모여 이 도시를 밝혀 봐
우리 걸어온 길 마치 Colorful
Shine it's so bright
Can't you see the cup fills up
붕붕 날아올라 Kick과 Bass
언제나 넌 나의 Ace
Dance all night
자자 Cheers
역시 Eye to eye
내 맘을 알아주는 너
서로여서 다행이야
지난 기억들과 달아오른 이 기분
짜릿해 짜릿해 Three of cups
Some things don't ever
Change change change
더 뜨겁게 오늘 이 밤을 하얗게 불태워
끝나지 않을 Story story story
지금보다 더 더 빛나게
Ready to shine
All right
잔을 부딪혀 Now Woo woo woo
언제까지나 Stay yeah
I feel so beautiful
바로 지금 이 순간
이렇게 좋은 날 절대 울지 않기
누구 하나 몰고 가는 Sorrowful
아직 아냐 분위기 좀 깨지마
다시 흥을 올려 Kick과 Bass
언제나 넌 나의 Ace
Dance all night
자자 Cheers
그저 말 안 해도
내 맘을 알아주는 너
서로여서 다행이야
지난 기억들과 달아오른 이 기분
짜릿해 짜릿해 Three of cups
Some things don't ever
Change change change
더 뜨겁게 오늘 이 밤을 하얗게 불태워
끝나지 않을 Story story story
지금보다 더 더 빛나게
Ready to shine
All right
잔을 부딪혀 Now Woo woo woo
Let's fly high
사소한 농담들과 진지한 고민을 나누다
울컥 쏟아지는
생애 가장 눈부신 우리의 Light this night
Some things don't ever
Change change change
너희들과 함께 했었던 그 노래 기억해
끝나지 않을 Story story story
지금보다 더 더 빛나게
Ready to shine
All right
잔을 높이 들어 Woo woo woo
Yeah it's love
Oh you and me
언제까지나 Stay yeah]"
3,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015408,GRWM,2020.11.09,여자친구(GFRIEND),"[Oh 아무 색깔 없던 하루하루에
특별할 것도 없던 매일매일에
내가 나를 위로해 주는 느낌 Feelin'
그런 느낌 Don't you want that
취향 가득 채워진 내 옷장도
실수 가득 달려온 내 어제도
날 지켜주잖아 다 괜찮아
아직도 소중한 게 많은 걸 I love me
상상했던 꿈속의 아침 나와 함께 준비해 봐
널 깨우는 그 시간들을 열어 열어 열어
지나간 시간보다 더 아름다운 건
이 설렘 속에 마주친 Better me
내가 만들어갈 무엇보다 특별한
달라진 내 모습을 보여주고 싶어
Let's Get Ready With Me
Let's Get Ready With Me
Let's Get Ready With Me
Du Du Du Du Du
Let's Get Ready With Me
Let's Get Ready With Me
Let's Get Ready With Me
Du Du Du Du Du
나를 기쁘게 하는 순간들 속에
조그만 것들이 날 지켜주는 걸
날 알아가는 것이 즐거운 거야 Feel it
그런 거야 I know that
기분 좋게 느껴지는 시선도
선명하게 그려지는 내일도
날 채워주잖아 이 완벽함
I like it 내일은 더 좋을 걸 Get ready
상상했던 꿈속의 아침 나와 함께 준비해 봐
널 깨우는 그 시간들을 열어 열어 열어
지나간 시간보다 더 아름다운 건
이 설렘 속에 마주친 Better me
내가 만들어갈 무엇보다 특별한
달라진 내 모습을 보여주고 싶어
Du Du Du Du Du
Du Du Du Du Du
날 따라와 Get Ready With Me
Everyday Get Ready With Me
달라진 오늘도 새로워질 내일도
내 것이 되었으면 해
세상 어떤 것보다 더 아름다운 건
이 설렘 속에 마주친 Better me
내가 만들어갈 무엇보다 특별한
달라진 내 모습을 보여주고 싶어
Let's Get Ready With Me
Let's Get Ready With Me
Let's Get Ready With Me
Du Du Du Du Du
Let's Get Ready With Me
Let's Get Ready With Me
Let's Get Ready With Me
Du Du Du Du Du
기대해]"
4,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015409,Secret Diary,2020.11.09,여자친구(GFRIEND),"[Once 널 알고 싶어
하나부터 열까지 쓴 비밀일기
Oh yes 괜히 어색하지만
Oh yes 새삼스레 고마워
늘 내 옆에 있어줘서
I just wanna be with you
Each time 얼굴 찌푸리지 않게 딱 멈춰주는
This time 말없이 웃어주는 네가 좋아
Just a feeling it's so amazing
더 가까이 One two three and say my name
확실해져 아직은 서툴지만
너로 인해 느껴져 이런 날 보고 있으면
Guess I'm that lucky girl
I always get it I won't forget it
한 번 더 One two three and say my name
Lucky lucky girl
I'm that lucky lucky girl
Lucky lucky girl
조금씩 채워져
더할 나위 없이 행복해 Oh my 사진 속
Oh yes 마냥 그저 좋았던
Oh yes 우리들의 기억이
하나하나 소중해서
I just wanna be with you
Each time 얼굴 찌푸리지 않게 딱 멈춰주는
This time 말없이 있어주는 네가 좋아
Just a feeling it's so amazing
더 가까이 One two three and say my name
확실해져 아직은 서툴지만
너로 인해 느껴져 이런 날 보고 있으면
Guess I'm that lucky girl
I always get it I won't forget it
한 번 더 One two three and say my name
투명한 우리 마음 많이 돌고 돌아
이젠 다 알 수 있어
또 다른 너와 나 닮아가는 나
두 손 꼭 잡고 지금처럼 함께 해줘
Just a feeling it's so amazing
더 가까이 One two three and say my name
단단해져 서로 믿어줄수록
너로 인해 느껴져 이런 날 보고 있으면
Guess I'm that lucky girl
I always get it I won't forget it
한 번 더 One two three and say my name
Lucky lucky girl
I'm that lucky lucky girl
Lucky lucky girl
I'm so lucky I'm lucky girl]"
5,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015410,Better Me,2020.11.09,여자친구(GFRIEND),"[또다시 망설이지 마
아무도 너를 막지 못해
애써 돌아서지 마
아픈 기억은 다 지워내
피어 봐 외쳐 봐 절대 I won't lose
땅속 깊이 너에게 닿는 그 순간에
No doubt you'll shine and bloom
Black dark night
어두운 이 밤에 눈 감지 않기를 바랄게
Stay strong
거친 이 시간 속에도
잃어버린 널 찾아봐 Find it now
너의 Color 너의 향기도
I like me better now
꽃피우는 계절이 다른 것뿐
때가 됐어 널 기대할게
너의 Color 너의 향기도
I like me better now
Better now
때로는 짙은 어둠 속에 갇혀 흔들려
다시 또 잡아 담담하게 맘을 비워내
Keep your eyes wide open
Black dark night
어두운 이 밤에 돌아서진 않기로 해
Stay strong
더 거친 시간 속에도
잃어버린 널 찾아봐 Find it now
너의 Color 너의 향기도
I like me better now
꽃피우는 계절이 다른 것뿐
때가 됐어 널 기대할게
너의 Color 너의 향기도
I like me better now
Better now
감싸오는 낯선 향기
이젠 오랜 기다림의 끝에 새로운 널 마주해
어느새 다가와 겹쳐오는 Color
꿈들이 펼쳐져 스며들어 세상을 물들여
별빛도 숨죽인 밤 가득 찬 이 온기가
A flor de flor
Aun mas bella
No tengas miedo
널 피워내 봐 더는 숨기지 마 널 찾아내
다른 색깔 다른 향기처럼 안 보여도
널 보여줘 봐 꽃피우는 계절이
그저 다른 시간
꺾여 지칠 때 그 안에서
Waiting for you cause you're on your way
잃어버린 널 찾아봐 Find it now
너의 Color 너의 향기도
I like me better now
꽃피우는 계절이 다른 것뿐
때가 됐어 널 기대할게
너의 Color 너의 향기도
I like me better now
Better now]"
6,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015411,Night Drive,2020.11.09,여자친구(GFRIEND),"[멀리 온 걸까 아득하게 보였던 길
가끔은 내가 아닌 듯 숨이 막혀 왔던
애써 지난날과 바람결이 날 감싸 위로하네
Don't you worry worry worry
이 길 위를 지나갈 땐
맘을 내려놔 이 밤이 잘 보이게
You're the only only only
네 모든 게 떠나가도
이 순간을 놓지는 말아
This night will drive me home again
Smoke doesn't make me feel good
너와 달리며 마시던 그 밤이 더 그리워
Still with you
But I cannot find my way
돌아가는 길마저 다 잊어가
Don't you worry worry worry
이 길 위를 지나갈 땐
맘을 내려놔 이 밤이 잘 보이게
You're the only only only
네 모든 게 떠나가도
이 순간을 놓지는 말아
This moment will not over
가로등 보다 더 화려한 달빛 아래
바람을 가르며 날듯이 지나온 하루
어제의 나를 지나칠 수 있을까
낮이 오면 희미해져 보이지 않아
It take so long 지친듯해
정해둔 곳 없이 가다 보니
들리는 너의 목소리
So don't worry worry worry
끝이 보이지 않을 땐
잠시 내려놔 이 밤이 잘 들리게
You're the only only only
쉽게 놓아주지 않는
생각에 길이 막혀와도
This night will drive me home again
I'm fine I'm good I'm fine
I'm good enough
오늘을 보내고 내일이 와도 잊지 않을게]"
7,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015412,Apple,2020.11.09,여자친구(GFRIEND),"[가시덤불 길 위에
짙게 남겨진 발자국은 핏빛
차가운 그 선택은
틀렸던 건지 왜 이렇게 아픈지
Ooh no 이 달콤한 향기와
반짝이는 루비 Drop 날 시험에 들게 해
Ooh no 자꾸 날 유혹해 봐 더
Yes 너의 향기 너의 빛깔
날 물들이는 Pleasure
Callin' me Callin' me Callin' me
내 안의 세계가 바스라져 내리네
반짝이는 Crystal
다가와 다가와 다가와
어느새 입술은 새빨간 널 탐하네
Come &amp; Dance with me
뜨거운 춤을 춘다 내 안에 별이 뜬다
투명한 유리구슬 붉게 빛나
뒤를 돌아보지 마 불안한 생각은 마
달콤한 어둠 아래 마녀들의 밤이 와
We O wow wow wow wow
We O ya ya ya ya
We O wow wow wow wow
내 회색빛 선택을 다 물들여 버릴 거야
어떤 것도 어떤 말도 날 멈출 수 없어
손가락과 입술 사이로 흐르는 붉은빛 물
어지러운 그 향기가 나를 이끌어
좋아 좋아 더 너무 좋은 걸
Callin' me Callin' me Callin' me
내 안의 세계가 바스라져 내리네
반짝이는 Crystal
다가와 다가와 다가와
어느새 입술은 새빨간 널 탐하네
Come &amp; Dance with me
뜨거운 춤을 춘다 내 안에 별이 뜬다
투명한 유리구슬 붉게 빛나
뒤를 돌아보지 마 불안한 생각은 마
달콤한 어둠 아래 마녀들의 밤이 와
We O wow wow wow wow
We O ya ya ya ya
We O wow wow wow wow
내 회색빛 선택을 다 물들여 버릴 거야
밤이 소란해질 때 더이상 돌이킬 수 없어
감히 그려온 축제의 막을 열어줘
새빨간 꿈을 꾼다 끝없이 파고든다
찬란한 파멸의 빛 날아올라
이제 고민하지 마 수줍은 아이는 놔
데려가 줘 영원히 마녀들의 밤이 와
We O wow wow wow wow
춤을 춘다 춤을 춘다
We O ya ya ya ya
별이 뜬다 별이 뜬다
We O wow wow wow wow
춤을 춘다 춤을 춘다
내 회색빛 선택을 다 물들여 버릴 거야]"
8,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015413,교차로 (Crossroads),2020.11.09,여자친구(GFRIEND),"[펼쳐지는 Singing star
너에게 들려질까
시간이 끊어진
이 길에 서 있어
아직 믿어지지 않아
나 안일했던 거야
똑같이 바라봤는데
똑같이 헤맸는데 왜
내 맘이 다 무너져 버릴까
저 바람마저
널 아직 기다리며 서 있어
흩날리는 별빛도
서성이다
안돼 아직 모든 게 너로 가득해
아직 어디도 못 가겠어
너 혹시 빠르게 지나쳐도
내가 널 찾을게
그때 다시 너에게로
펼쳐지는 Singing star
너에게 들려질까
부서지는 Shining star
너에게도 보일까
어쩌면 이 노래가
널 다시 만나게 해줄 거라
짐작해 아니 침착해
난 아무것도 몰라
그리워하다 여전히
이곳에 멈춰있어 나
계속 맴돌기만 해
서성이다
안돼 아직 모든 게 너로 가득해
아직 어디도 못 가겠어
너 혹시 빠르게 지나쳐도
내가 널 찾을게
그때 다시 너에게로
너는 어디쯤에 가있는 걸까
Guide to the sky
어떤 길을 가도 다 너로 변해가
언젠가는 알게 될 거야
별빛을 따라서 달려갈게
널 기억 해낼게
그때 다시 너에게로
펼쳐지는 Singing star
너에게 들려질까
부서지는 Shining star
너에게도 보일까]"
9,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015414,Labyrinth,2020.11.09,여자친구(GFRIEND),"[멀리서 들려와 달콤한 속삭임
이리 와 Ah ah 저리 가 봐 Ah ah
Glitter in the air
주변의 반짝이는 모든 게
날 이끌어 대
빛을 따라 걸어 홀린 듯이
출구 없는 미로 속에서
Oh won't you wake up
Oh you'd better wake up
나를 따라 걷는 그림자가
소리쳐 날 삼키려 하네
Oh won't you wake up
Oh you'd better wake up
시끄러워 난 듣기 싫어
그저 이곳에 있고 싶어
꺼져버려
Hurricane이야 Hurricane이야
무서워 난 귀 막아
날 부르는 목소리 멀리 목소리
어서 깨어나 어서 깨어나
Break it now 벗어나
날 위해서라면 저 끝까지 갈래
사실은 알잖아 나는 곧 너인 걸
안 들려 Uh uh 듣기 싫어 Uh uh
거울 속 나를 봐봐
내 말 들어봐
Move your mind mind
Make it shine
뛰어넘어 힘껏 손을 뻗어
한 걸음 앞으로 나아가
Oh 제발 그만
Oh 제발 좀 그만
미로 속에 길을 잃고 있어
빛나는 가짜에 속지 마
Oh 제발 그만
Oh 제발 좀 그만
시끄러워도 제발 들어
빨리 이곳을 벗어나자
귀 막지 마
Hurricane이야 Hurricane이야
무서워 난 귀 막아
날 부르는 목소리 멀리 목소리
어서 깨어나 어서 깨어나
Break it now 벗어나
날 위해서라면 저 끝까지 갈래
저 끝까지 갈래
저 멀리 보이는 문을 지나
좀 더 거친 세상 어디론가
날아올라 봐
끝없이 몰려든 어둠은 다
불꽃처럼 타올라 줘
꺼져버려
Hurricane이야 Hurricane이야
무서워 난 귀 막아
날 부르는 목소리 멀리 목소리
어서 깨어나 어서 깨어나
Break it now 벗어나
날 위해서라면 저 끝까지 갈래]"
10,80216536,여자친구(GFRIEND),4013503,回:Walpurgis Night,6015415,앞면의 뒷면의 뒷면,2020.11.09,여자친구(GFRIEND),"[거대한 미로 속 갇힌 것 같았어
계속된 갈림길에 멈춰서 헤매던 난
네모난 이 상자 속에
내 아픈 감정을 뱉어내면
다시 돌아와 내게 찔릴까
아무 말도 못 했던 나야
지금 이 길이 맞는지
수없이 되묻고 또 의심한 날들
끝이 어딜지 몰라도
난 가볼게 계속
달리자 One way 우리는 같은 방향으로
This way 진심이 반응하는 곳으로
뭐가 정답일까 가끔씩 두려워
앞면의 뒷면 그 뒷면은 또 뭘까
One way 이 길에 그려지는 너와 나
네모난 내 마음이 너와 함께 한 후로
점점 동그랗게 변해 신기하게
거친 맘은 점점 무뎌져
이젠 멈춰 서지 말자
마음의 나침반을 믿기로 해
끝은 정해진 게 아냐
더 가보자 계속
달리자 One way 우리는 같은 방향으로
This way 진심이 반응하는 곳으로
뭐가 정답일까 두려워하지 마
앞면의 뒷면 그 뒷면은 또 뭘까
One way 이 길에 그려지는 너와 나
맞닿은 너와 나의 마음은 다르지 않아
달려가는 이 순간 우린 하나야
One way 너와 난 나눠 있지 않아
This way 우리가 그린 이 궤도를 봐
해와 달의 시간 겨울과 봄처럼
시작과 끝은 정해진 게 아니야
One way 우리는 크게 원을 그리자
달려 지금 이 꿈길을
달려 지금 이 현실을
달려 더욱 더 짙어져
우리가 그리는 원
달려 지금 이 꿈길을
달려 지금 이 현실을
달려 더욱 더 짙어져
우리는 계속 달려]"
11,80216536,여자친구(GFRIEND),20337351,回:Song of the Sirens,31967971,Apple,2020.07.13,여자친구(GFRIEND),"[가시덤불 길 위에
짙게 남겨진 발자국은 핏빛
차가운 그 선택은
틀렸던 건지 왜 이렇게 아픈지
Ooh no 이 달콤한 향기와
반짝이는 루비 Drop 날 시험에 들게 해
Ooh no 자꾸 날 유혹해 봐 더
Yes 너의 향기 너의 빛깔
날 물들이는 Pleasure
Callin' me Callin' me Callin' me
내 안의 세계가 바스라져 내리네
반짝이는 Crystal
다가와 다가와 다가와
어느새 입술은 새빨간 널 탐하네
Come &amp; Dance with me
뜨거운 춤을 춘다 내 안에 별이 뜬다
투명한 유리구슬 붉게 빛나
뒤를 돌아보지 마 불안한 생각은 마
달콤한 어둠 아래 마녀들의 밤이 와
We O wow wow wow wow
We O ya ya ya ya
We O wow wow wow wow
내 회색빛 선택을 다 물들여 버릴 거야
어떤 것도 어떤 말도 날 멈출 수 없어
손가락과 입술 사이로 흐르는 붉은빛 물
어지러운 그 향기가 나를 이끌어
좋아 좋아 더 너무 좋은 걸
Callin' me Callin' me Callin' me
내 안의 세계가 바스라져 내리네
반짝이는 Crystal
다가와 다가와 다가와
어느새 입술은 새빨간 널 탐하네
Come &amp; Dance with me
뜨거운 춤을 춘다 내 안에 별이 뜬다
투명한 유리구슬 붉게 빛나
뒤를 돌아보지 마 불안한 생각은 마
달콤한 어둠 아래 마녀들의 밤이 와
We O wow wow wow wow
We O ya ya ya ya
We O wow wow wow wow
내 회색빛 선택을 다 물들여 버릴 거야
밤이 소란해질 때 더이상 돌이킬 수 없어
감히 그려온 축제의 막을 열어줘
새빨간 꿈을 꾼다 끝없이 파고든다
찬란한 파멸의 빛 날아올라
이제 고민하지 마 수줍은 아이는 놔
데려가 줘 영원히 마녀들의 밤이 와
We O wow wow wow wow
춤을 춘다 춤을 춘다
We O ya ya ya ya
별이 뜬다 별이 뜬다
We O wow wow wow wow
춤을 춘다 춤을 춘다
내 회색빛 선택을 다 물들여 버릴 거야]"
12,80216536,여자친구(GFRIEND),20337351,回:Song of the Sirens,31967972,눈의 시간,2020.07.13,여자친구(GFRIEND),"[어딘지도 모른 채 달려왔던 거야 난
시간의 조각들이 나를 스쳐 지나가
한 걸음 걸음 두려움을 감추며
거센 바람 속 비틀거리며 걸어가
이 태풍 속 한 가운데로
멈추지 않을 파도라면 그 속으로
한 걸음 더
Let me out 보내 줘
Let me go 달려가
들려와 침묵의 외침이
Find the way
고요한 약속의 안식처
다시 나를 찾게 해줄
태풍 속의 눈의 시간이야
저 멀리 보여 투명한 내 조각들
눈 속에서 날 만났어 이제야
느껴지는 바람의 방향
잃어버렸던 나의 시간 쏟아져 와
날 일깨워
Let me out 보내 줘
Let me go 달려가
들려와 침묵의 외침이
Find the way
고요한 약속의 안식처
다시 나를 찾게 해줄
태풍 속의 눈의 시간
가만히 두 눈을 떴을 땐
짙은 온기가 날 감싸 안아주고
모든 아픈 기억마저
날 더 강하게 일으켜
용기 내 고개를 들고서
쉴 틈 없이 변해간대도
빛을 찾아 한 걸음씩
드디어 찾아낸 나만의 방향과 법칙들
흩어진 내 모든 기억들을 잡아
나의 시간 나의 노래 이젠 네게 들려줄게
날아가 Fly to you
너에게 I can go
바람을 거슬러 올라가
Find my way
견뎌낸 모든 날을 지나
나의 중심 나의 세계
너에게로 날아갈 거야
나의 길을 찾아갈 거야]"
